"date","location_name","value","location"
"2023-02-25","Delaware",0.0011,"10"
"2023-02-25","Indiana",0.0022,"18"
"2023-02-25","Iowa",0.0024,"19"
"2023-02-25","Kentucky",0.0021,"21"
"2023-02-25","Michigan",0.0025,"26"
"2023-02-25","New Hampshire",0.0017,"33"
"2023-02-25","New Jersey",0.0033,"34"
"2023-02-25","New Mexico",0.0025,"35"
"2023-02-25","New York",0.002,"36"
"2023-02-25","North Carolina",0.007,"37"
"2023-02-25","North Dakota",0.0058,"38"
"2023-02-25","Oregon",9e-04,"41"
"2023-02-25","Vermont",0.0034,"50"
"2023-02-25","West Virginia",0.0024,"54"
"2023-02-25","Arizona",0.0037,"04"
"2023-02-25","Florida",0.0073,"12"
"2023-02-25","Georgia",0.0036,"13"
"2023-02-25","Hawaii",0.0108,"15"
"2023-02-25","Idaho",0.0026,"16"
"2023-02-25","Kansas",0.0017,"20"
"2023-02-25","Pennsylvania",0.0017,"42"
"2023-02-25","Rhode Island",0.0019,"44"
"2023-02-25","South Carolina",0.005,"45"
"2023-02-25","Utah",0.0028,"49"
"2023-02-25","Washington",0.0013,"53"
"2023-02-25","Alaska",0.0057,"02"
"2023-02-25","Arkansas",0.0052,"05"
"2023-02-25","Illinois",0.002,"17"
"2023-02-25","Maryland",0.0022,"24"
"2023-02-25","Massachusetts",0.0026,"25"
"2023-02-25","Ohio",0.0019,"39"
"2023-02-25","South Dakota",0.0041,"46"
"2023-02-25","Tennessee",0.0037,"47"
"2023-02-25","Texas",0.0052,"48"
"2023-02-25","US",0.0034,"US"
"2023-02-25","Virginia",0.0043,"51"
"2023-02-25","Wisconsin",0.0012,"55"
"2023-02-25","Alabama",0.0046,"01"
"2023-02-25","District of Columbia",0.0029,"11"
"2023-02-25","Louisiana",0.0038,"22"
"2023-02-25","Maine",0.0015,"23"
"2023-02-25","Minnesota",0.0031,"27"
"2023-02-25","Mississippi",0.0042,"28"
"2023-02-25","Montana",0.0043,"30"
"2023-02-25","Nebraska",0.0018,"31"
"2023-02-25","Nevada",0.0024,"32"
"2023-02-25","Oklahoma",0.001,"40"
"2023-02-25","Wyoming",0.0028,"56"
"2023-02-18","Arkansas",0.0046,"05"
"2023-02-18","Idaho",0.0021,"16"
"2023-02-18","Kentucky",0.0025,"21"
"2023-02-18","Maine",0.0014,"23"
"2023-02-18","North Dakota",0.0063,"38"
"2023-02-18","Pennsylvania",0.0021,"42"
"2023-02-18","South Carolina",0.0055,"45"
"2023-02-18","Tennessee",0.0038,"47"
"2023-02-18","Utah",0.0031,"49"
"2023-02-18","Delaware",0.0011,"10"
"2023-02-18","Kansas",0.002,"20"
"2023-02-18","Massachusetts",0.0028,"25"
"2023-02-18","Minnesota",0.0021,"27"
"2023-02-18","New Jersey",0.003,"34"
"2023-02-18","Oregon",0.001,"41"
"2023-02-18","South Dakota",0.0042,"46"
"2023-02-18","Virginia",0.0042,"51"
"2023-02-18","Washington",0.0014,"53"
"2023-02-18","Alabama",0.0053,"01"
"2023-02-18","Alaska",0.0047,"02"
"2023-02-18","Arizona",0.0036,"04"
"2023-02-18","Connecticut",0.0025,"09"
"2023-02-18","Illinois",0.0019,"17"
"2023-02-18","Iowa",0.0032,"19"
"2023-02-18","Louisiana",0.0043,"22"
"2023-02-18","Maryland",0.0019,"24"
"2023-02-18","Nevada",0.0026,"32"
"2023-02-18","New Mexico",0.0023,"35"
"2023-02-18","New York",0.0022,"36"
"2023-02-18","Ohio",0.0022,"39"
"2023-02-18","Rhode Island",0.0025,"44"
"2023-02-18","US",0.0036,"US"
"2023-02-18","Wisconsin",0.0016,"55"
"2023-02-18","Wyoming",0.0026,"56"
"2023-02-18","California",0.0018,"06"
"2023-02-18","Colorado",0.0025,"08"
"2023-02-18","District of Columbia",0.0019,"11"
"2023-02-18","Florida",0.0081,"12"
"2023-02-18","Georgia",0.0029,"13"
"2023-02-18","Hawaii",0.0079,"15"
"2023-02-18","Indiana",0.0027,"18"
"2023-02-18","Michigan",0.0028,"26"
"2023-02-18","Mississippi",0.0059,"28"
"2023-02-18","Montana",0.0046,"30"
"2023-02-18","Nebraska",0.0018,"31"
"2023-02-18","New Hampshire",0.0023,"33"
"2023-02-18","North Carolina",0.0081,"37"
"2023-02-18","Oklahoma",0.0015,"40"
"2023-02-18","Texas",0.0052,"48"
"2023-02-18","Vermont",0.0026,"50"
"2023-02-18","West Virginia",0.0023,"54"
"2023-02-11","Alaska",0.0058,"02"
"2023-02-11","Arkansas",0.005,"05"
"2023-02-11","Kentucky",0.003,"21"
"2023-02-11","New Hampshire",0.0024,"33"
"2023-02-11","Oklahoma",0.002,"40"
"2023-02-11","Utah",0.0033,"49"
"2023-02-11","West Virginia",0.003,"54"
"2023-02-11","Wisconsin",0.0024,"55"
"2023-02-11","Alabama",0.0053,"01"
"2023-02-11","Colorado",0.0029,"08"
"2023-02-11","District of Columbia",0.0031,"11"
"2023-02-11","Hawaii",0.0095,"15"
"2023-02-11","Idaho",0.0029,"16"
"2023-02-11","New York",0.0023,"36"
"2023-02-11","Tennessee",0.0039,"47"
"2023-02-11","Texas",0.0057,"48"
"2023-02-11","Vermont",0.0014,"50"
"2023-02-11","Virginia",0.0044,"51"
"2023-02-11","Washington",0.0017,"53"
"2023-02-11","Arizona",0.0037,"04"
"2023-02-11","Connecticut",0.0023,"09"
"2023-02-11","Florida",0.0094,"12"
"2023-02-11","Iowa",0.0043,"19"
"2023-02-11","Louisiana",0.0047,"22"
"2023-02-11","Maine",0.0016,"23"
"2023-02-11","Massachusetts",0.0034,"25"
"2023-02-11","Michigan",0.0036,"26"
"2023-02-11","Minnesota",0.003,"27"
"2023-02-11","Mississippi",0.0056,"28"
"2023-02-11","Nebraska",0.0025,"31"
"2023-02-11","North Dakota",0.0079,"38"
"2023-02-11","South Carolina",0.0062,"45"
"2023-02-11","US",0.004,"US"
"2023-02-11","Wyoming",0.002,"56"
"2023-02-11","California",0.0017,"06"
"2023-02-11","Delaware",0.002,"10"
"2023-02-11","Georgia",0.0031,"13"
"2023-02-11","Illinois",0.0026,"17"
"2023-02-11","Indiana",0.0029,"18"
"2023-02-11","Kansas",0.0026,"20"
"2023-02-11","Maryland",0.0021,"24"
"2023-02-11","Montana",0.0044,"30"
"2023-02-11","Nevada",0.0024,"32"
"2023-02-11","New Jersey",0.0035,"34"
"2023-02-11","New Mexico",0.0029,"35"
"2023-02-11","North Carolina",0.0096,"37"
"2023-02-11","Ohio",0.0026,"39"
"2023-02-11","Oregon",0.0011,"41"
"2023-02-11","Pennsylvania",0.0021,"42"
"2023-02-11","Rhode Island",0.0029,"44"
"2023-02-11","South Dakota",0.0036,"46"
"2023-02-04","Alabama",0.0043,"01"
"2023-02-04","Colorado",0.0048,"08"
"2023-02-04","District of Columbia",0.0022,"11"
"2023-02-04","Illinois",0.0023,"17"
"2023-02-04","Iowa",0.0047,"19"
"2023-02-04","Kansas",0.0034,"20"
"2023-02-04","Minnesota",0.0028,"27"
"2023-02-04","Nebraska",0.002,"31"
"2023-02-04","New Hampshire",0.0026,"33"
"2023-02-04","New Jersey",0.0036,"34"
"2023-02-04","Ohio",0.0028,"39"
"2023-02-04","South Carolina",0.0065,"45"
"2023-02-04","Vermont",0.002,"50"
"2023-02-04","Alaska",0.0055,"02"
"2023-02-04","Arizona",0.0038,"04"
"2023-02-04","Connecticut",0.0029,"09"
"2023-02-04","Indiana",0.0027,"18"
"2023-02-04","Maine",0.0028,"23"
"2023-02-04","Massachusetts",0.0038,"25"
"2023-02-04","Mississippi",0.0071,"28"
"2023-02-04","New Mexico",0.0028,"35"
"2023-02-04","Rhode Island",0.0023,"44"
"2023-02-04","Tennessee",0.0041,"47"
"2023-02-04","Utah",0.0042,"49"
"2023-02-04","Virginia",0.0046,"51"
"2023-02-04","Washington",0.0021,"53"
"2023-02-04","Wyoming",0.0043,"56"
"2023-02-04","Arkansas",0.0065,"05"
"2023-02-04","Delaware",0.0013,"10"
"2023-02-04","Florida",0.0117,"12"
"2023-02-04","Georgia",0.0048,"13"
"2023-02-04","Kentucky",0.0026,"21"
"2023-02-04","Louisiana",0.0055,"22"
"2023-02-04","Maryland",0.0033,"24"
"2023-02-04","Michigan",0.0047,"26"
"2023-02-04","North Carolina",0.0091,"37"
"2023-02-04","Pennsylvania",0.0022,"42"
"2023-02-04","South Dakota",0.0045,"46"
"2023-02-04","Texas",0.0067,"48"
"2023-02-04","California",0.0025,"06"
"2023-02-04","Hawaii",0.0134,"15"
"2023-02-04","Idaho",0.0032,"16"
"2023-02-04","Montana",0.0049,"30"
"2023-02-04","Nevada",0.0028,"32"
"2023-02-04","New York",0.0023,"36"
"2023-02-04","North Dakota",0.0096,"38"
"2023-02-04","Oklahoma",0.0029,"40"
"2023-02-04","Oregon",0.0015,"41"
"2023-02-04","US",0.0047,"US"
"2023-02-04","West Virginia",0.0028,"54"
"2023-02-04","Wisconsin",0.0029,"55"
"2023-01-28","Arizona",0.005,"04"
"2023-01-28","California",0.0024,"06"
"2023-01-28","Connecticut",0.0033,"09"
"2023-01-28","Idaho",0.0031,"16"
"2023-01-28","Iowa",0.0077,"19"
"2023-01-28","Kentucky",0.0029,"21"
"2023-01-28","Nevada",0.0031,"32"
"2023-01-28","New Mexico",0.0056,"35"
"2023-01-28","Texas",0.0073,"48"
"2023-01-28","Washington",0.003,"53"
"2023-01-28","Wyoming",0.0032,"56"
"2023-01-28","Arkansas",0.007,"05"
"2023-01-28","Colorado",0.005,"08"
"2023-01-28","District of Columbia",0.0043,"11"
"2023-01-28","Louisiana",0.0055,"22"
"2023-01-28","New Jersey",0.0038,"34"
"2023-01-28","Oregon",0.0022,"41"
"2023-01-28","South Carolina",0.0071,"45"
"2023-01-28","South Dakota",0.006,"46"
"2023-01-28","Virginia",0.0052,"51"
"2023-01-28","West Virginia",0.004,"54"
"2023-01-28","Wisconsin",0.0036,"55"
"2023-01-28","Alaska",0.0064,"02"
"2023-01-28","Florida",0.0136,"12"
"2023-01-28","Georgia",0.0055,"13"
"2023-01-28","Hawaii",0.0144,"15"
"2023-01-28","Illinois",0.0031,"17"
"2023-01-28","Indiana",0.004,"18"
"2023-01-28","Kansas",0.0047,"20"
"2023-01-28","Maine",0.0032,"23"
"2023-01-28","Maryland",0.0036,"24"
"2023-01-28","Minnesota",0.0035,"27"
"2023-01-28","Montana",0.0067,"30"
"2023-01-28","New Hampshire",0.0078,"33"
"2023-01-28","North Carolina",0.0081,"37"
"2023-01-28","Ohio",0.0035,"39"
"2023-01-28","Oklahoma",0.0041,"40"
"2023-01-28","Pennsylvania",0.0034,"42"
"2023-01-28","Tennessee",0.0039,"47"
"2023-01-28","US",0.0055,"US"
"2023-01-28","Vermont",0.0057,"50"
"2023-01-28","Alabama",0.0056,"01"
"2023-01-28","Delaware",0.0029,"10"
"2023-01-28","Massachusetts",0.0052,"25"
"2023-01-28","Michigan",0.006,"26"
"2023-01-28","Mississippi",0.0068,"28"
"2023-01-28","Nebraska",0.0047,"31"
"2023-01-28","New York",0.0033,"36"
"2023-01-28","North Dakota",0.0143,"38"
"2023-01-28","Rhode Island",0.0047,"44"
"2023-01-28","Utah",0.0051,"49"
"2023-01-21","Alaska",0.0085,"02"
"2023-01-21","California",0.003,"06"
"2023-01-21","Colorado",0.0064,"08"
"2023-01-21","District of Columbia",0.0039,"11"
"2023-01-21","Florida",0.0156,"12"
"2023-01-21","Idaho",0.0065,"16"
"2023-01-21","Indiana",0.0062,"18"
"2023-01-21","Kansas",0.0076,"20"
"2023-01-21","Louisiana",0.0078,"22"
"2023-01-21","Maine",0.0094,"23"
"2023-01-21","Minnesota",0.006,"27"
"2023-01-21","Nevada",0.0045,"32"
"2023-01-21","New Hampshire",0.0106,"33"
"2023-01-21","New Jersey",0.0054,"34"
"2023-01-21","North Carolina",0.0097,"37"
"2023-01-21","Vermont",0.0097,"50"
"2023-01-21","West Virginia",0.0051,"54"
"2023-01-21","Wisconsin",0.0068,"55"
"2023-01-21","Arizona",0.0058,"04"
"2023-01-21","Massachusetts",0.008,"25"
"2023-01-21","New York",0.0048,"36"
"2023-01-21","North Dakota",0.0226,"38"
"2023-01-21","Rhode Island",0.006,"44"
"2023-01-21","Tennessee",0.0055,"47"
"2023-01-21","Wyoming",0.0122,"56"
"2023-01-21","Delaware",0.0062,"10"
"2023-01-21","Hawaii",0.0193,"15"
"2023-01-21","Illinois",0.0046,"17"
"2023-01-21","Maryland",0.0045,"24"
"2023-01-21","Mississippi",0.0094,"28"
"2023-01-21","Montana",0.0091,"30"
"2023-01-21","Nebraska",0.0061,"31"
"2023-01-21","Ohio",0.0052,"39"
"2023-01-21","Oklahoma",0.0065,"40"
"2023-01-21","South Carolina",0.0087,"45"
"2023-01-21","US",0.0071,"US"
"2023-01-21","Utah",0.0076,"49"
"2023-01-21","Washington",0.0042,"53"
"2023-01-21","Alabama",0.0066,"01"
"2023-01-21","Arkansas",0.0069,"05"
"2023-01-21","Connecticut",0.0045,"09"
"2023-01-21","Georgia",0.0064,"13"
"2023-01-21","Iowa",0.009,"19"
"2023-01-21","Kentucky",0.004,"21"
"2023-01-21","Michigan",0.0091,"26"
"2023-01-21","New Mexico",0.0086,"35"
"2023-01-21","Oregon",0.0026,"41"
"2023-01-21","Pennsylvania",0.0046,"42"
"2023-01-21","South Dakota",0.0096,"46"
"2023-01-21","Texas",0.0083,"48"
"2023-01-21","Virginia",0.0067,"51"
"2023-01-14","Alaska",0.0154,"02"
"2023-01-14","Arkansas",0.0081,"05"
"2023-01-14","California",0.0056,"06"
"2023-01-14","Idaho",0.0126,"16"
"2023-01-14","Massachusetts",0.0136,"25"
"2023-01-14","New York",0.0076,"36"
"2023-01-14","South Carolina",0.0099,"45"
"2023-01-14","South Dakota",0.0096,"46"
"2023-01-14","Texas",0.0116,"48"
"2023-01-14","Wyoming",0.0182,"56"
"2023-01-14","Delaware",0.0091,"10"
"2023-01-14","Georgia",0.0079,"13"
"2023-01-14","Kansas",0.0104,"20"
"2023-01-14","Kentucky",0.0053,"21"
"2023-01-14","Michigan",0.0152,"26"
"2023-01-14","Mississippi",0.0104,"28"
"2023-01-14","Montana",0.0133,"30"
"2023-01-14","New Jersey",0.008,"34"
"2023-01-14","North Dakota",0.0286,"38"
"2023-01-14","Virginia",0.0076,"51"
"2023-01-14","West Virginia",0.0093,"54"
"2023-01-14","Wisconsin",0.0115,"55"
"2023-01-14","Alabama",0.0071,"01"
"2023-01-14","Arizona",0.0082,"04"
"2023-01-14","Colorado",0.0115,"08"
"2023-01-14","Connecticut",0.0071,"09"
"2023-01-14","District of Columbia",0.0053,"11"
"2023-01-14","Indiana",0.0102,"18"
"2023-01-14","Iowa",0.015,"19"
"2023-01-14","Louisiana",0.0091,"22"
"2023-01-14","Maryland",0.0063,"24"
"2023-01-14","Nevada",0.0077,"32"
"2023-01-14","New Hampshire",0.017,"33"
"2023-01-14","North Carolina",0.0124,"37"
"2023-01-14","Ohio",0.008,"39"
"2023-01-14","Rhode Island",0.0096,"44"
"2023-01-14","Utah",0.0141,"49"
"2023-01-14","Vermont",0.0134,"50"
"2023-01-14","Florida",0.0179,"12"
"2023-01-14","Hawaii",0.0233,"15"
"2023-01-14","Illinois",0.0081,"17"
"2023-01-14","Maine",0.0179,"23"
"2023-01-14","Minnesota",0.0078,"27"
"2023-01-14","Nebraska",0.0111,"31"
"2023-01-14","New Mexico",0.0144,"35"
"2023-01-14","Oklahoma",0.0133,"40"
"2023-01-14","Oregon",0.0069,"41"
"2023-01-14","Pennsylvania",0.0079,"42"
"2023-01-14","Tennessee",0.0079,"47"
"2023-01-14","US",0.0101,"US"
"2023-01-14","Washington",0.0081,"53"
"2023-01-07","Connecticut",0.0187,"09"
"2023-01-07","Florida",0.0271,"12"
"2023-01-07","Kansas",0.0227,"20"
"2023-01-07","Kentucky",0.0108,"21"
"2023-01-07","Massachusetts",0.0309,"25"
"2023-01-07","North Dakota",0.0441,"38"
"2023-01-07","Oregon",0.0163,"41"
"2023-01-07","Pennsylvania",0.0195,"42"
"2023-01-07","Vermont",0.0316,"50"
"2023-01-07","West Virginia",0.0212,"54"
"2023-01-07","Wisconsin",0.0243,"55"
"2023-01-07","Alaska",0.0263,"02"
"2023-01-07","Hawaii",0.0338,"15"
"2023-01-07","Illinois",0.017,"17"
"2023-01-07","Iowa",0.0288,"19"
"2023-01-07","Maine",0.0409,"23"
"2023-01-07","Maryland",0.0124,"24"
"2023-01-07","Nebraska",0.0207,"31"
"2023-01-07","Ohio",0.0175,"39"
"2023-01-07","Oklahoma",0.0238,"40"
"2023-01-07","Arizona",0.0187,"04"
"2023-01-07","Arkansas",0.0145,"05"
"2023-01-07","California",0.0132,"06"
"2023-01-07","Colorado",0.024,"08"
"2023-01-07","Idaho",0.0284,"16"
"2023-01-07","Indiana",0.0273,"18"
"2023-01-07","Louisiana",0.0156,"22"
"2023-01-07","Michigan",0.0343,"26"
"2023-01-07","Mississippi",0.0144,"28"
"2023-01-07","Montana",0.027,"30"
"2023-01-07","New Jersey",0.017,"34"
"2023-01-07","New Mexico",0.0379,"35"
"2023-01-07","New York",0.0171,"36"
"2023-01-07","North Carolina",0.0224,"37"
"2023-01-07","South Carolina",0.0174,"45"
"2023-01-07","Tennessee",0.0132,"47"
"2023-01-07","Texas",0.018,"48"
"2023-01-07","US",0.0196,"US"
"2023-01-07","Utah",0.0345,"49"
"2023-01-07","Virginia",0.0143,"51"
"2023-01-07","Wyoming",0.0228,"56"
"2023-01-07","Alabama",0.0117,"01"
"2023-01-07","Delaware",0.0229,"10"
"2023-01-07","District of Columbia",0.0103,"11"
"2023-01-07","Georgia",0.0117,"13"
"2023-01-07","Minnesota",0.015,"27"
"2023-01-07","Nevada",0.0154,"32"
"2023-01-07","New Hampshire",0.0311,"33"
"2023-01-07","Rhode Island",0.0232,"44"
"2023-01-07","South Dakota",0.016,"46"
"2023-01-07","Washington",0.0179,"53"
"2022-12-31","Connecticut",0.0346,"09"
"2022-12-31","District of Columbia",0.0155,"11"
"2022-12-31","Iowa",0.0584,"19"
"2022-12-31","Kansas",0.0444,"20"
"2022-12-31","Louisiana",0.0264,"22"
"2022-12-31","Mississippi",0.023,"28"
"2022-12-31","New York",0.0334,"36"
"2022-12-31","Ohio",0.04,"39"
"2022-12-31","Tennessee",0.0231,"47"
"2022-12-31","Vermont",0.0718,"50"
"2022-12-31","Washington",0.0374,"53"
"2022-12-31","Alabama",0.0179,"01"
"2022-12-31","Arizona",0.0403,"04"
"2022-12-31","Colorado",0.0425,"08"
"2022-12-31","Delaware",0.0442,"10"
"2022-12-31","Indiana",0.0575,"18"
"2022-12-31","Maine",0.0731,"23"
"2022-12-31","Massachusetts",0.0602,"25"
"2022-12-31","Michigan",0.0737,"26"
"2022-12-31","Montana",0.0534,"30"
"2022-12-31","Nebraska",0.0401,"31"
"2022-12-31","New Hampshire",0.0625,"33"
"2022-12-31","North Dakota",0.0724,"38"
"2022-12-31","Pennsylvania",0.0393,"42"
"2022-12-31","Rhode Island",0.0487,"44"
"2022-12-31","South Carolina",0.0221,"45"
"2022-12-31","Texas",0.031,"48"
"2022-12-31","Utah",0.0631,"49"
"2022-12-31","Alaska",0.0458,"02"
"2022-12-31","Florida",0.0373,"12"
"2022-12-31","Idaho",0.0624,"16"
"2022-12-31","Kentucky",0.0244,"21"
"2022-12-31","Minnesota",0.0297,"27"
"2022-12-31","Nevada",0.0309,"32"
"2022-12-31","New Mexico",0.0783,"35"
"2022-12-31","North Carolina",0.0346,"37"
"2022-12-31","Oklahoma",0.0474,"40"
"2022-12-31","South Dakota",0.0265,"46"
"2022-12-31","Virginia",0.0233,"51"
"2022-12-31","West Virginia",0.0416,"54"
"2022-12-31","Wisconsin",0.0451,"55"
"2022-12-31","Arkansas",0.0263,"05"
"2022-12-31","California",0.0285,"06"
"2022-12-31","Georgia",0.0132,"13"
"2022-12-31","Hawaii",0.0444,"15"
"2022-12-31","Illinois",0.0335,"17"
"2022-12-31","Maryland",0.022,"24"
"2022-12-31","New Jersey",0.0311,"34"
"2022-12-31","Oregon",0.0416,"41"
"2022-12-31","US",0.036,"US"
"2022-12-31","Wyoming",0.0402,"56"
"2022-12-24","Alaska",0.056,"02"
"2022-12-24","California",0.0392,"06"
"2022-12-24","Colorado",0.0573,"08"
"2022-12-24","Delaware",0.0538,"10"
"2022-12-24","Kansas",0.0622,"20"
"2022-12-24","Massachusetts",0.0741,"25"
"2022-12-24","Minnesota",0.042,"27"
"2022-12-24","Mississippi",0.0227,"28"
"2022-12-24","Montana",0.0645,"30"
"2022-12-24","Nebraska",0.062,"31"
"2022-12-24","Oklahoma",0.0578,"40"
"2022-12-24","Pennsylvania",0.0474,"42"
"2022-12-24","South Carolina",0.0214,"45"
"2022-12-24","Vermont",0.091,"50"
"2022-12-24","Wisconsin",0.0579,"55"
"2022-12-24","Alabama",0.018,"01"
"2022-12-24","District of Columbia",0.0199,"11"
"2022-12-24","Florida",0.0396,"12"
"2022-12-24","Indiana",0.0809,"18"
"2022-12-24","Kentucky",0.0353,"21"
"2022-12-24","Louisiana",0.0265,"22"
"2022-12-24","New Jersey",0.0401,"34"
"2022-12-24","North Carolina",0.0342,"37"
"2022-12-24","Oregon",0.0642,"41"
"2022-12-24","West Virginia",0.0535,"54"
"2022-12-24","Arizona",0.0494,"04"
"2022-12-24","Arkansas",0.0278,"05"
"2022-12-24","Georgia",0.0118,"13"
"2022-12-24","Hawaii",0.0406,"15"
"2022-12-24","Maine",0.0968,"23"
"2022-12-24","Michigan",0.0917,"26"
"2022-12-24","New Mexico",0.1129,"35"
"2022-12-24","North Dakota",0.0657,"38"
"2022-12-24","Ohio",0.0565,"39"
"2022-12-24","Rhode Island",0.0607,"44"
"2022-12-24","Tennessee",0.0293,"47"
"2022-12-24","Texas",0.0368,"48"
"2022-12-24","Utah",0.075,"49"
"2022-12-24","Washington",0.0567,"53"
"2022-12-24","Connecticut",0.0502,"09"
"2022-12-24","Idaho",0.0836,"16"
"2022-12-24","Illinois",0.0494,"17"
"2022-12-24","Iowa",0.0771,"19"
"2022-12-24","Maryland",0.0291,"24"
"2022-12-24","Nevada",0.0491,"32"
"2022-12-24","New Hampshire",0.0724,"33"
"2022-12-24","New York",0.0419,"36"
"2022-12-24","South Dakota",0.0349,"46"
"2022-12-24","US",0.0453,"US"
"2022-12-24","Virginia",0.0295,"51"
"2022-12-24","Wyoming",0.0382,"56"
"2022-12-17","Idaho",0.0834,"16"
"2022-12-17","New Jersey",0.0471,"34"
"2022-12-17","New York",0.0509,"36"
"2022-12-17","Pennsylvania",0.0523,"42"
"2022-12-17","South Dakota",0.0548,"46"
"2022-12-17","Tennessee",0.0379,"47"
"2022-12-17","Texas",0.0449,"48"
"2022-12-17","Virginia",0.0363,"51"
"2022-12-17","Alaska",0.0791,"02"
"2022-12-17","Colorado",0.0589,"08"
"2022-12-17","Connecticut",0.0573,"09"
"2022-12-17","District of Columbia",0.0276,"11"
"2022-12-17","Kansas",0.0704,"20"
"2022-12-17","Massachusetts",0.0764,"25"
"2022-12-17","Minnesota",0.0584,"27"
"2022-12-17","Mississippi",0.0277,"28"
"2022-12-17","Nevada",0.0565,"32"
"2022-12-17","New Hampshire",0.0773,"33"
"2022-12-17","Ohio",0.0638,"39"
"2022-12-17","Oregon",0.0866,"41"
"2022-12-17","Vermont",0.0954,"50"
"2022-12-17","Wisconsin",0.0662,"55"
"2022-12-17","Arizona",0.0494,"04"
"2022-12-17","Arkansas",0.0356,"05"
"2022-12-17","California",0.0439,"06"
"2022-12-17","Delaware",0.0656,"10"
"2022-12-17","Florida",0.0373,"12"
"2022-12-17","Hawaii",0.0309,"15"
"2022-12-17","Kentucky",0.0491,"21"
"2022-12-17","Maine",0.1044,"23"
"2022-12-17","Maryland",0.0328,"24"
"2022-12-17","Montana",0.0707,"30"
"2022-12-17","North Carolina",0.0401,"37"
"2022-12-17","North Dakota",0.1016,"38"
"2022-12-17","West Virginia",0.063,"54"
"2022-12-17","Wyoming",0.0554,"56"
"2022-12-17","Alabama",0.0219,"01"
"2022-12-17","Georgia",0.0134,"13"
"2022-12-17","Illinois",0.0662,"17"
"2022-12-17","Indiana",0.0978,"18"
"2022-12-17","Iowa",0.0807,"19"
"2022-12-17","Louisiana",0.0306,"22"
"2022-12-17","Michigan",0.0854,"26"
"2022-12-17","Nebraska",0.0775,"31"
"2022-12-17","New Mexico",0.1267,"35"
"2022-12-17","Oklahoma",0.0678,"40"
"2022-12-17","Rhode Island",0.0567,"44"
"2022-12-17","South Carolina",0.024,"45"
"2022-12-17","US",0.0514,"US"
"2022-12-17","Utah",0.0653,"49"
"2022-12-17","Washington",0.075,"53"
"2022-12-10","Alabama",0.0303,"01"
"2022-12-10","Alaska",0.1016,"02"
"2022-12-10","Arizona",0.063,"04"
"2022-12-10","District of Columbia",0.0377,"11"
"2022-12-10","Florida",0.0328,"12"
"2022-12-10","Georgia",0.0186,"13"
"2022-12-10","Illinois",0.0781,"17"
"2022-12-10","Iowa",0.061,"19"
"2022-12-10","Nebraska",0.0714,"31"
"2022-12-10","Nevada",0.0597,"32"
"2022-12-10","New Jersey",0.0646,"34"
"2022-12-10","New Mexico",0.1235,"35"
"2022-12-10","New York",0.0524,"36"
"2022-12-10","Ohio",0.0735,"39"
"2022-12-10","Oklahoma",0.0849,"40"
"2022-12-10","Oregon",0.0999,"41"
"2022-12-10","Utah",0.0566,"49"
"2022-12-10","Vermont",0.0702,"50"
"2022-12-10","Idaho",0.072,"16"
"2022-12-10","Kentucky",0.0772,"21"
"2022-12-10","Louisiana",0.0402,"22"
"2022-12-10","Maryland",0.0451,"24"
"2022-12-10","Massachusetts",0.0689,"25"
"2022-12-10","Mississippi",0.0394,"28"
"2022-12-10","New Hampshire",0.0493,"33"
"2022-12-10","South Dakota",0.0438,"46"
"2022-12-10","Texas",0.0578,"48"
"2022-12-10","Virginia",0.0523,"51"
"2022-12-10","Washington",0.0926,"53"
"2022-12-10","Connecticut",0.0696,"09"
"2022-12-10","Delaware",0.0735,"10"
"2022-12-10","Indiana",0.11,"18"
"2022-12-10","Maine",0.0768,"23"
"2022-12-10","Michigan",0.0584,"26"
"2022-12-10","Minnesota",0.0857,"27"
"2022-12-10","Montana",0.0558,"30"
"2022-12-10","North Dakota",0.0838,"38"
"2022-12-10","Rhode Island",0.0606,"44"
"2022-12-10","Tennessee",0.0552,"47"
"2022-12-10","US",0.057,"US"
"2022-12-10","Wisconsin",0.0584,"55"
"2022-12-10","Arkansas",0.0514,"05"
"2022-12-10","California",0.0534,"06"
"2022-12-10","Colorado",0.0529,"08"
"2022-12-10","Hawaii",0.0344,"15"
"2022-12-10","Kansas",0.0764,"20"
"2022-12-10","North Carolina",0.0545,"37"
"2022-12-10","Pennsylvania",0.0561,"42"
"2022-12-10","South Carolina",0.0339,"45"
"2022-12-10","West Virginia",0.0753,"54"
"2022-12-10","Wyoming",0.0552,"56"
"2022-12-03","Arkansas",0.068,"05"
