"as_of","target","target_end_date","location","horizon","output_type","output_type_id","oracle_value"
2025-05-24,"wk inc flu hosp",2025-03-22,"27",1,"quantile",NA,182
2025-05-24,"wk inc flu hosp",2025-03-22,"27",2,"quantile",NA,182
2025-05-24,"wk inc flu hosp",2025-03-22,"27",3,"quantile",NA,182
2025-05-24,"wk inc flu hosp",2025-03-22,"28",0,"quantile",NA,102
2025-05-24,"wk inc flu hosp",2025-03-22,"28",1,"quantile",NA,102
2025-05-24,"wk inc flu hosp",2025-03-22,"28",2,"quantile",NA,102
2025-05-24,"wk inc flu hosp",2025-03-22,"28",3,"quantile",NA,102
2025-05-24,"wk inc flu hosp",2025-03-22,"29",0,"quantile",NA,369
2025-05-24,"wk inc flu hosp",2025-03-22,"29",1,"quantile",NA,369
2025-05-24,"wk inc flu hosp",2025-03-22,"29",2,"quantile",NA,369
2025-05-24,"wk inc flu hosp",2025-03-22,"29",3,"quantile",NA,369
2025-05-24,"wk inc flu hosp",2025-03-22,"30",0,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"30",1,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"30",2,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"30",3,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"31",0,"quantile",NA,58
2025-05-24,"wk inc flu hosp",2025-03-22,"31",1,"quantile",NA,58
2025-05-24,"wk inc flu hosp",2025-03-22,"31",2,"quantile",NA,58
2025-05-24,"wk inc flu hosp",2025-03-22,"31",3,"quantile",NA,58
2025-05-24,"wk inc flu hosp",2025-03-22,"32",0,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-22,"32",1,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-22,"32",2,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-22,"32",3,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-22,"33",0,"quantile",NA,53
2025-05-24,"wk inc flu hosp",2025-03-22,"33",1,"quantile",NA,53
2025-05-24,"wk inc flu hosp",2025-03-22,"33",2,"quantile",NA,53
2025-05-24,"wk inc flu hosp",2025-03-22,"33",3,"quantile",NA,53
2025-05-24,"wk inc flu hosp",2025-03-22,"34",0,"quantile",NA,345
2025-05-24,"wk inc flu hosp",2025-03-22,"34",1,"quantile",NA,345
2025-05-24,"wk inc flu hosp",2025-03-22,"34",2,"quantile",NA,345
2025-05-24,"wk inc flu hosp",2025-03-22,"34",3,"quantile",NA,345
2025-05-24,"wk inc flu hosp",2025-03-22,"35",0,"quantile",NA,110
2025-05-24,"wk inc flu hosp",2025-03-22,"35",1,"quantile",NA,110
2025-05-24,"wk inc flu hosp",2025-03-22,"35",2,"quantile",NA,110
2025-05-24,"wk inc flu hosp",2025-03-22,"35",3,"quantile",NA,110
2025-05-24,"wk inc flu hosp",2025-03-22,"36",0,"quantile",NA,895
2025-05-24,"wk inc flu hosp",2025-03-22,"36",1,"quantile",NA,895
2025-05-24,"wk inc flu hosp",2025-03-22,"36",2,"quantile",NA,895
2025-05-24,"wk inc flu hosp",2025-03-22,"36",3,"quantile",NA,895
2025-05-24,"wk inc flu hosp",2025-03-22,"37",0,"quantile",NA,434
2025-05-24,"wk inc flu hosp",2025-03-22,"37",1,"quantile",NA,434
2025-05-24,"wk inc flu hosp",2025-03-22,"37",2,"quantile",NA,434
2025-05-24,"wk inc flu hosp",2025-03-22,"37",3,"quantile",NA,434
2025-05-24,"wk inc flu hosp",2025-03-22,"38",0,"quantile",NA,24
2025-05-24,"wk inc flu hosp",2025-03-22,"38",1,"quantile",NA,24
2025-05-24,"wk inc flu hosp",2025-03-22,"38",2,"quantile",NA,24
2025-05-24,"wk inc flu hosp",2025-03-22,"38",3,"quantile",NA,24
2025-05-24,"wk inc flu hosp",2025-03-22,"39",0,"quantile",NA,797
2025-05-24,"wk inc flu hosp",2025-03-22,"39",1,"quantile",NA,797
2025-05-24,"wk inc flu hosp",2025-03-22,"39",2,"quantile",NA,797
2025-05-24,"wk inc flu hosp",2025-03-22,"39",3,"quantile",NA,797
2025-05-24,"wk inc flu hosp",2025-03-22,"40",0,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"40",1,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"40",2,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"40",3,"quantile",NA,87
2025-05-24,"wk inc flu hosp",2025-03-22,"41",0,"quantile",NA,125
2025-05-24,"wk inc flu hosp",2025-03-22,"41",1,"quantile",NA,125
2025-05-24,"wk inc flu hosp",2025-03-22,"41",2,"quantile",NA,125
2025-05-24,"wk inc flu hosp",2025-03-22,"41",3,"quantile",NA,125
2025-05-24,"wk inc flu hosp",2025-03-22,"42",0,"quantile",NA,1258
2025-05-24,"wk inc flu hosp",2025-03-22,"42",1,"quantile",NA,1258
2025-05-24,"wk inc flu hosp",2025-03-22,"42",2,"quantile",NA,1258
2025-05-24,"wk inc flu hosp",2025-03-22,"42",3,"quantile",NA,1258
2025-05-24,"wk inc flu hosp",2025-03-22,"44",0,"quantile",NA,43
2025-05-24,"wk inc flu hosp",2025-03-22,"44",1,"quantile",NA,43
2025-05-24,"wk inc flu hosp",2025-03-22,"44",2,"quantile",NA,43
2025-05-24,"wk inc flu hosp",2025-03-22,"44",3,"quantile",NA,43
2025-05-24,"wk inc flu hosp",2025-03-22,"45",0,"quantile",NA,188
2025-05-24,"wk inc flu hosp",2025-03-22,"45",1,"quantile",NA,188
2025-05-24,"wk inc flu hosp",2025-03-22,"45",2,"quantile",NA,188
2025-05-24,"wk inc flu hosp",2025-03-22,"45",3,"quantile",NA,188
2025-05-24,"wk inc flu hosp",2025-03-22,"46",0,"quantile",NA,16
2025-05-24,"wk inc flu hosp",2025-03-22,"46",1,"quantile",NA,16
2025-05-24,"wk inc flu hosp",2025-03-22,"46",2,"quantile",NA,16
2025-05-24,"wk inc flu hosp",2025-03-22,"46",3,"quantile",NA,16
2025-05-24,"wk inc flu hosp",2025-03-22,"47",0,"quantile",NA,308
2025-05-24,"wk inc flu hosp",2025-03-22,"47",1,"quantile",NA,308
2025-05-24,"wk inc flu hosp",2025-03-22,"47",2,"quantile",NA,308
2025-05-24,"wk inc flu hosp",2025-03-22,"47",3,"quantile",NA,308
2025-05-24,"wk inc flu hosp",2025-03-22,"48",0,"quantile",NA,603
2025-05-24,"wk inc flu hosp",2025-03-22,"48",1,"quantile",NA,603
2025-05-24,"wk inc flu hosp",2025-03-22,"48",2,"quantile",NA,603
2025-05-24,"wk inc flu hosp",2025-03-22,"48",3,"quantile",NA,603
2025-05-24,"wk inc flu hosp",2025-03-22,"49",0,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-22,"49",1,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-22,"49",2,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-22,"49",3,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-22,"50",0,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-22,"50",1,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-22,"50",2,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-22,"50",3,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-22,"51",0,"quantile",NA,339
2025-05-24,"wk inc flu hosp",2025-03-22,"51",1,"quantile",NA,339
2025-05-24,"wk inc flu hosp",2025-03-22,"51",2,"quantile",NA,339
2025-05-24,"wk inc flu hosp",2025-03-22,"51",3,"quantile",NA,339
2025-05-24,"wk inc flu hosp",2025-03-22,"53",0,"quantile",NA,122
2025-05-24,"wk inc flu hosp",2025-03-22,"53",1,"quantile",NA,122
2025-05-24,"wk inc flu hosp",2025-03-22,"53",2,"quantile",NA,122
2025-05-24,"wk inc flu hosp",2025-03-22,"53",3,"quantile",NA,122
2025-05-24,"wk inc flu hosp",2025-03-22,"54",0,"quantile",NA,275
2025-05-24,"wk inc flu hosp",2025-03-22,"54",1,"quantile",NA,275
2025-05-24,"wk inc flu hosp",2025-03-22,"54",2,"quantile",NA,275
2025-05-24,"wk inc flu hosp",2025-03-22,"54",3,"quantile",NA,275
2025-05-24,"wk inc flu hosp",2025-03-22,"55",0,"quantile",NA,186
2025-05-24,"wk inc flu hosp",2025-03-22,"55",1,"quantile",NA,186
2025-05-24,"wk inc flu hosp",2025-03-22,"55",2,"quantile",NA,186
2025-05-24,"wk inc flu hosp",2025-03-22,"55",3,"quantile",NA,186
2025-05-24,"wk inc flu hosp",2025-03-22,"56",0,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-22,"56",1,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-22,"56",2,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-22,"56",3,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-22,"72",0,"quantile",NA,238
2025-05-24,"wk inc flu hosp",2025-03-22,"72",1,"quantile",NA,238
2025-05-24,"wk inc flu hosp",2025-03-22,"72",2,"quantile",NA,238
2025-05-24,"wk inc flu hosp",2025-03-22,"72",3,"quantile",NA,238
2025-05-24,"wk inc flu hosp",2025-03-22,"US",0,"quantile",NA,13620
2025-05-24,"wk inc flu hosp",2025-03-22,"US",1,"quantile",NA,13620
2025-05-24,"wk inc flu hosp",2025-03-22,"US",2,"quantile",NA,13620
2025-05-24,"wk inc flu hosp",2025-03-22,"US",3,"quantile",NA,13620
2025-05-24,"wk inc flu hosp",2025-03-29,"01",0,"quantile",NA,169
2025-05-24,"wk inc flu hosp",2025-03-29,"01",1,"quantile",NA,169
2025-05-24,"wk inc flu hosp",2025-03-29,"01",2,"quantile",NA,169
2025-05-24,"wk inc flu hosp",2025-03-29,"01",3,"quantile",NA,169
2025-05-24,"wk inc flu hosp",2025-03-29,"02",0,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-29,"02",1,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-29,"02",2,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-29,"02",3,"quantile",NA,30
2025-05-24,"wk inc flu hosp",2025-03-29,"04",0,"quantile",NA,222
2025-05-24,"wk inc flu hosp",2025-03-29,"04",1,"quantile",NA,222
2025-05-24,"wk inc flu hosp",2025-03-29,"04",2,"quantile",NA,222
2025-05-24,"wk inc flu hosp",2025-03-29,"04",3,"quantile",NA,222
2025-05-24,"wk inc flu hosp",2025-03-29,"05",0,"quantile",NA,111
2025-05-24,"wk inc flu hosp",2025-03-29,"05",1,"quantile",NA,111
2025-05-24,"wk inc flu hosp",2025-03-29,"05",2,"quantile",NA,111
2025-05-24,"wk inc flu hosp",2025-03-29,"05",3,"quantile",NA,111
2025-05-24,"wk inc flu hosp",2025-03-29,"06",0,"quantile",NA,567
2025-05-24,"wk inc flu hosp",2025-03-29,"06",1,"quantile",NA,567
2025-05-24,"wk inc flu hosp",2025-03-29,"06",2,"quantile",NA,567
2025-05-24,"wk inc flu hosp",2025-03-29,"06",3,"quantile",NA,567
2025-05-24,"wk inc flu hosp",2025-03-29,"08",0,"quantile",NA,121
2025-05-24,"wk inc flu hosp",2025-03-29,"08",1,"quantile",NA,121
2025-05-24,"wk inc flu hosp",2025-03-29,"08",2,"quantile",NA,121
2025-05-24,"wk inc flu hosp",2025-03-29,"08",3,"quantile",NA,121
2025-05-24,"wk inc flu hosp",2025-03-29,"09",0,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"09",1,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"09",2,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"09",3,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"10",0,"quantile",NA,17
2025-05-24,"wk inc flu hosp",2025-03-29,"10",1,"quantile",NA,17
2025-05-24,"wk inc flu hosp",2025-03-29,"10",2,"quantile",NA,17
2025-05-24,"wk inc flu hosp",2025-03-29,"10",3,"quantile",NA,17
2025-05-24,"wk inc flu hosp",2025-03-29,"11",0,"quantile",NA,69
2025-05-24,"wk inc flu hosp",2025-03-29,"11",1,"quantile",NA,69
2025-05-24,"wk inc flu hosp",2025-03-29,"11",2,"quantile",NA,69
2025-05-24,"wk inc flu hosp",2025-03-29,"11",3,"quantile",NA,69
2025-05-24,"wk inc flu hosp",2025-03-29,"12",0,"quantile",NA,708
2025-05-24,"wk inc flu hosp",2025-03-29,"12",1,"quantile",NA,708
2025-05-24,"wk inc flu hosp",2025-03-29,"12",2,"quantile",NA,708
2025-05-24,"wk inc flu hosp",2025-03-29,"12",3,"quantile",NA,708
2025-05-24,"wk inc flu hosp",2025-03-29,"13",0,"quantile",NA,190
2025-05-24,"wk inc flu hosp",2025-03-29,"13",1,"quantile",NA,190
2025-05-24,"wk inc flu hosp",2025-03-29,"13",2,"quantile",NA,190
2025-05-24,"wk inc flu hosp",2025-03-29,"13",3,"quantile",NA,190
2025-05-24,"wk inc flu hosp",2025-03-29,"15",0,"quantile",NA,31
2025-05-24,"wk inc flu hosp",2025-03-29,"15",1,"quantile",NA,31
2025-05-24,"wk inc flu hosp",2025-03-29,"15",2,"quantile",NA,31
2025-05-24,"wk inc flu hosp",2025-03-29,"15",3,"quantile",NA,31
2025-05-24,"wk inc flu hosp",2025-03-29,"16",0,"quantile",NA,50
2025-05-24,"wk inc flu hosp",2025-03-29,"16",1,"quantile",NA,50
2025-05-24,"wk inc flu hosp",2025-03-29,"16",2,"quantile",NA,50
2025-05-24,"wk inc flu hosp",2025-03-29,"16",3,"quantile",NA,50
2025-05-24,"wk inc flu hosp",2025-03-29,"17",0,"quantile",NA,349
2025-05-24,"wk inc flu hosp",2025-03-29,"17",1,"quantile",NA,349
2025-05-24,"wk inc flu hosp",2025-03-29,"17",2,"quantile",NA,349
2025-05-24,"wk inc flu hosp",2025-03-29,"17",3,"quantile",NA,349
2025-05-24,"wk inc flu hosp",2025-03-29,"18",0,"quantile",NA,237
2025-05-24,"wk inc flu hosp",2025-03-29,"18",1,"quantile",NA,237
2025-05-24,"wk inc flu hosp",2025-03-29,"18",2,"quantile",NA,237
2025-05-24,"wk inc flu hosp",2025-03-29,"18",3,"quantile",NA,237
2025-05-24,"wk inc flu hosp",2025-03-29,"19",0,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"19",1,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"19",2,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"19",3,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"20",0,"quantile",NA,68
2025-05-24,"wk inc flu hosp",2025-03-29,"20",1,"quantile",NA,68
2025-05-24,"wk inc flu hosp",2025-03-29,"20",2,"quantile",NA,68
2025-05-24,"wk inc flu hosp",2025-03-29,"20",3,"quantile",NA,68
2025-05-24,"wk inc flu hosp",2025-03-29,"21",0,"quantile",NA,267
2025-05-24,"wk inc flu hosp",2025-03-29,"21",1,"quantile",NA,267
2025-05-24,"wk inc flu hosp",2025-03-29,"21",2,"quantile",NA,267
2025-05-24,"wk inc flu hosp",2025-03-29,"21",3,"quantile",NA,267
2025-05-24,"wk inc flu hosp",2025-03-29,"22",0,"quantile",NA,187
2025-05-24,"wk inc flu hosp",2025-03-29,"22",1,"quantile",NA,187
2025-05-24,"wk inc flu hosp",2025-03-29,"22",2,"quantile",NA,187
2025-05-24,"wk inc flu hosp",2025-03-29,"22",3,"quantile",NA,187
2025-05-24,"wk inc flu hosp",2025-03-29,"23",0,"quantile",NA,59
2025-05-24,"wk inc flu hosp",2025-03-29,"23",1,"quantile",NA,59
2025-05-24,"wk inc flu hosp",2025-03-29,"23",2,"quantile",NA,59
2025-05-24,"wk inc flu hosp",2025-03-29,"23",3,"quantile",NA,59
2025-05-24,"wk inc flu hosp",2025-03-29,"24",0,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"24",1,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"24",2,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"24",3,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"25",0,"quantile",NA,213
2025-05-24,"wk inc flu hosp",2025-03-29,"25",1,"quantile",NA,213
2025-05-24,"wk inc flu hosp",2025-03-29,"25",2,"quantile",NA,213
2025-05-24,"wk inc flu hosp",2025-03-29,"25",3,"quantile",NA,213
2025-05-24,"wk inc flu hosp",2025-03-29,"26",0,"quantile",NA,528
2025-05-24,"wk inc flu hosp",2025-03-29,"26",1,"quantile",NA,528
2025-05-24,"wk inc flu hosp",2025-03-29,"26",2,"quantile",NA,528
2025-05-24,"wk inc flu hosp",2025-03-29,"26",3,"quantile",NA,528
2025-05-24,"wk inc flu hosp",2025-03-29,"27",0,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-29,"27",1,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-29,"27",2,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-29,"27",3,"quantile",NA,81
2025-05-24,"wk inc flu hosp",2025-03-29,"28",0,"quantile",NA,51
2025-05-24,"wk inc flu hosp",2025-03-29,"28",1,"quantile",NA,51
2025-05-24,"wk inc flu hosp",2025-03-29,"28",2,"quantile",NA,51
2025-05-24,"wk inc flu hosp",2025-03-29,"28",3,"quantile",NA,51
2025-05-24,"wk inc flu hosp",2025-03-29,"29",0,"quantile",NA,189
2025-05-24,"wk inc flu hosp",2025-03-29,"29",1,"quantile",NA,189
2025-05-24,"wk inc flu hosp",2025-03-29,"29",2,"quantile",NA,189
2025-05-24,"wk inc flu hosp",2025-03-29,"29",3,"quantile",NA,189
2025-05-24,"wk inc flu hosp",2025-03-29,"30",0,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"30",1,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"30",2,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"30",3,"quantile",NA,52
2025-05-24,"wk inc flu hosp",2025-03-29,"31",0,"quantile",NA,37
2025-05-24,"wk inc flu hosp",2025-03-29,"31",1,"quantile",NA,37
2025-05-24,"wk inc flu hosp",2025-03-29,"31",2,"quantile",NA,37
2025-05-24,"wk inc flu hosp",2025-03-29,"31",3,"quantile",NA,37
2025-05-24,"wk inc flu hosp",2025-03-29,"32",0,"quantile",NA,70
2025-05-24,"wk inc flu hosp",2025-03-29,"32",1,"quantile",NA,70
2025-05-24,"wk inc flu hosp",2025-03-29,"32",2,"quantile",NA,70
2025-05-24,"wk inc flu hosp",2025-03-29,"32",3,"quantile",NA,70
2025-05-24,"wk inc flu hosp",2025-03-29,"33",0,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-29,"33",1,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-29,"33",2,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-29,"33",3,"quantile",NA,34
2025-05-24,"wk inc flu hosp",2025-03-29,"34",0,"quantile",NA,282
2025-05-24,"wk inc flu hosp",2025-03-29,"34",1,"quantile",NA,282
2025-05-24,"wk inc flu hosp",2025-03-29,"34",2,"quantile",NA,282
2025-05-24,"wk inc flu hosp",2025-03-29,"34",3,"quantile",NA,282
2025-05-24,"wk inc flu hosp",2025-03-29,"35",0,"quantile",NA,90
2025-05-24,"wk inc flu hosp",2025-03-29,"35",1,"quantile",NA,90
2025-05-24,"wk inc flu hosp",2025-03-29,"35",2,"quantile",NA,90
2025-05-24,"wk inc flu hosp",2025-03-29,"35",3,"quantile",NA,90
2025-05-24,"wk inc flu hosp",2025-03-29,"36",0,"quantile",NA,610
2025-05-24,"wk inc flu hosp",2025-03-29,"36",1,"quantile",NA,610
2025-05-24,"wk inc flu hosp",2025-03-29,"36",2,"quantile",NA,610
2025-05-24,"wk inc flu hosp",2025-03-29,"36",3,"quantile",NA,610
2025-05-24,"wk inc flu hosp",2025-03-29,"37",0,"quantile",NA,301
2025-05-24,"wk inc flu hosp",2025-03-29,"37",1,"quantile",NA,301
2025-05-24,"wk inc flu hosp",2025-03-29,"37",2,"quantile",NA,301
2025-05-24,"wk inc flu hosp",2025-03-29,"37",3,"quantile",NA,301
2025-05-24,"wk inc flu hosp",2025-03-29,"38",0,"quantile",NA,25
2025-05-24,"wk inc flu hosp",2025-03-29,"38",1,"quantile",NA,25
2025-05-24,"wk inc flu hosp",2025-03-29,"38",2,"quantile",NA,25
2025-05-24,"wk inc flu hosp",2025-03-29,"38",3,"quantile",NA,25
2025-05-24,"wk inc flu hosp",2025-03-29,"39",0,"quantile",NA,453
2025-05-24,"wk inc flu hosp",2025-03-29,"39",1,"quantile",NA,453
2025-05-24,"wk inc flu hosp",2025-03-29,"39",2,"quantile",NA,453
2025-05-24,"wk inc flu hosp",2025-03-29,"39",3,"quantile",NA,453
2025-05-24,"wk inc flu hosp",2025-03-29,"40",0,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-29,"40",1,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-29,"40",2,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-29,"40",3,"quantile",NA,76
2025-05-24,"wk inc flu hosp",2025-03-29,"41",0,"quantile",NA,95
2025-05-24,"wk inc flu hosp",2025-03-29,"41",1,"quantile",NA,95
2025-05-24,"wk inc flu hosp",2025-03-29,"41",2,"quantile",NA,95
2025-05-24,"wk inc flu hosp",2025-03-29,"41",3,"quantile",NA,95
2025-05-24,"wk inc flu hosp",2025-03-29,"42",0,"quantile",NA,933
2025-05-24,"wk inc flu hosp",2025-03-29,"42",1,"quantile",NA,933
2025-05-24,"wk inc flu hosp",2025-03-29,"42",2,"quantile",NA,933
2025-05-24,"wk inc flu hosp",2025-03-29,"42",3,"quantile",NA,933
2025-05-24,"wk inc flu hosp",2025-03-29,"44",0,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"44",1,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"44",2,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"44",3,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"45",0,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"45",1,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"45",2,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"45",3,"quantile",NA,135
2025-05-24,"wk inc flu hosp",2025-03-29,"46",0,"quantile",NA,11
2025-05-24,"wk inc flu hosp",2025-03-29,"46",1,"quantile",NA,11
2025-05-24,"wk inc flu hosp",2025-03-29,"46",2,"quantile",NA,11
2025-05-24,"wk inc flu hosp",2025-03-29,"46",3,"quantile",NA,11
2025-05-24,"wk inc flu hosp",2025-03-29,"47",0,"quantile",NA,219
2025-05-24,"wk inc flu hosp",2025-03-29,"47",1,"quantile",NA,219
2025-05-24,"wk inc flu hosp",2025-03-29,"47",2,"quantile",NA,219
2025-05-24,"wk inc flu hosp",2025-03-29,"47",3,"quantile",NA,219
2025-05-24,"wk inc flu hosp",2025-03-29,"48",0,"quantile",NA,535
2025-05-24,"wk inc flu hosp",2025-03-29,"48",1,"quantile",NA,535
2025-05-24,"wk inc flu hosp",2025-03-29,"48",2,"quantile",NA,535
2025-05-24,"wk inc flu hosp",2025-03-29,"48",3,"quantile",NA,535
2025-05-24,"wk inc flu hosp",2025-03-29,"49",0,"quantile",NA,54
2025-05-24,"wk inc flu hosp",2025-03-29,"49",1,"quantile",NA,54
2025-05-24,"wk inc flu hosp",2025-03-29,"49",2,"quantile",NA,54
2025-05-24,"wk inc flu hosp",2025-03-29,"49",3,"quantile",NA,54
2025-05-24,"wk inc flu hosp",2025-03-29,"50",0,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"50",1,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"50",2,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"50",3,"quantile",NA,26
2025-05-24,"wk inc flu hosp",2025-03-29,"51",0,"quantile",NA,199
2025-05-24,"wk inc flu hosp",2025-03-29,"51",1,"quantile",NA,199
2025-05-24,"wk inc flu hosp",2025-03-29,"51",2,"quantile",NA,199
2025-05-24,"wk inc flu hosp",2025-03-29,"51",3,"quantile",NA,199
2025-05-24,"wk inc flu hosp",2025-03-29,"53",0,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"53",1,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"53",2,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"53",3,"quantile",NA,77
2025-05-24,"wk inc flu hosp",2025-03-29,"54",0,"quantile",NA,168
2025-05-24,"wk inc flu hosp",2025-03-29,"54",1,"quantile",NA,168
2025-05-24,"wk inc flu hosp",2025-03-29,"54",2,"quantile",NA,168
2025-05-24,"wk inc flu hosp",2025-03-29,"54",3,"quantile",NA,168
2025-05-24,"wk inc flu hosp",2025-03-29,"55",0,"quantile",NA,136
2025-05-24,"wk inc flu hosp",2025-03-29,"55",1,"quantile",NA,136
2025-05-24,"wk inc flu hosp",2025-03-29,"55",2,"quantile",NA,136
2025-05-24,"wk inc flu hosp",2025-03-29,"55",3,"quantile",NA,136
2025-05-24,"wk inc flu hosp",2025-03-29,"56",0,"quantile",NA,23
2025-05-24,"wk inc flu hosp",2025-03-29,"56",1,"quantile",NA,23
2025-05-24,"wk inc flu hosp",2025-03-29,"56",2,"quantile",NA,23
2025-05-24,"wk inc flu hosp",2025-03-29,"56",3,"quantile",NA,23
2025-05-24,"wk inc flu hosp",2025-03-29,"72",0,"quantile",NA,212
2025-05-24,"wk inc flu hosp",2025-03-29,"72",1,"quantile",NA,212
2025-05-24,"wk inc flu hosp",2025-03-29,"72",2,"quantile",NA,212
2025-05-24,"wk inc flu hosp",2025-03-29,"72",3,"quantile",NA,212
2025-05-24,"wk inc flu hosp",2025-03-29,"US",0,"quantile",NA,9664
2025-05-24,"wk inc flu hosp",2025-03-29,"US",1,"quantile",NA,9664
2025-05-24,"wk inc flu hosp",2025-03-29,"US",2,"quantile",NA,9664
2025-05-24,"wk inc flu hosp",2025-03-29,"US",3,"quantile",NA,9664
2025-05-24,"wk inc flu hosp",2025-04-05,"01",0,"quantile",NA,85
2025-05-24,"wk inc flu hosp",2025-04-05,"01",1,"quantile",NA,85
2025-05-24,"wk inc flu hosp",2025-04-05,"01",2,"quantile",NA,85
2025-05-24,"wk inc flu hosp",2025-04-05,"01",3,"quantile",NA,85
2025-05-24,"wk inc flu hosp",2025-04-05,"02",0,"quantile",NA,14
2025-05-24,"wk inc flu hosp",2025-04-05,"02",1,"quantile",NA,14
2025-05-24,"wk inc flu hosp",2025-04-05,"02",2,"quantile",NA,14
2025-05-24,"wk inc flu hosp",2025-04-05,"02",3,"quantile",NA,14
2025-05-24,"wk inc flu hosp",2025-04-05,"04",0,"quantile",NA,100
2025-05-24,"wk inc flu hosp",2025-04-05,"04",1,"quantile",NA,100
2025-05-24,"wk inc flu hosp",2025-04-05,"04",2,"quantile",NA,100
2025-05-24,"wk inc flu hosp",2025-04-05,"04",3,"quantile",NA,100
2025-05-24,"wk inc flu hosp",2025-04-05,"05",0,"quantile",NA,71
2025-05-24,"wk inc flu hosp",2025-04-05,"05",1,"quantile",NA,71
2025-05-24,"wk inc flu hosp",2025-04-05,"05",2,"quantile",NA,71
2025-05-24,"wk inc flu hosp",2025-04-05,"05",3,"quantile",NA,71
2025-05-24,"wk inc flu hosp",2025-04-05,"06",0,"quantile",NA,448
