"target","location","horizon","target_end_date","output_type_id","oracle_value","as_of"
"wk inc flu hosp","24",3,2025-01-04,NA,457,2025-04-05
"wk inc flu hosp","25",0,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","25",1,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","25",2,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","25",3,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","26",0,2025-01-04,NA,555,2025-04-05
"wk inc flu hosp","26",1,2025-01-04,NA,555,2025-04-05
"wk inc flu hosp","26",2,2025-01-04,NA,555,2025-04-05
"wk inc flu hosp","26",3,2025-01-04,NA,555,2025-04-05
"wk inc flu hosp","27",0,2025-01-04,NA,952,2025-04-05
"wk inc flu hosp","27",1,2025-01-04,NA,952,2025-04-05
"wk inc flu hosp","27",2,2025-01-04,NA,952,2025-04-05
"wk inc flu hosp","27",3,2025-01-04,NA,952,2025-04-05
"wk inc flu hosp","28",0,2025-01-04,NA,272,2025-04-05
"wk inc flu hosp","28",1,2025-01-04,NA,272,2025-04-05
"wk inc flu hosp","28",2,2025-01-04,NA,272,2025-04-05
"wk inc flu hosp","28",3,2025-01-04,NA,272,2025-04-05
"wk inc flu hosp","29",0,2025-01-04,NA,826,2025-04-05
"wk inc flu hosp","29",1,2025-01-04,NA,826,2025-04-05
"wk inc flu hosp","29",2,2025-01-04,NA,826,2025-04-05
"wk inc flu hosp","29",3,2025-01-04,NA,826,2025-04-05
"wk inc flu hosp","30",0,2025-01-04,NA,69,2025-04-05
"wk inc flu hosp","30",1,2025-01-04,NA,69,2025-04-05
"wk inc flu hosp","30",2,2025-01-04,NA,69,2025-04-05
"wk inc flu hosp","30",3,2025-01-04,NA,69,2025-04-05
"wk inc flu hosp","31",0,2025-01-04,NA,211,2025-04-05
"wk inc flu hosp","31",1,2025-01-04,NA,211,2025-04-05
"wk inc flu hosp","31",2,2025-01-04,NA,211,2025-04-05
"wk inc flu hosp","31",3,2025-01-04,NA,211,2025-04-05
"wk inc flu hosp","32",0,2025-01-04,NA,387,2025-04-05
"wk inc flu hosp","32",1,2025-01-04,NA,387,2025-04-05
"wk inc flu hosp","32",2,2025-01-04,NA,387,2025-04-05
"wk inc flu hosp","32",3,2025-01-04,NA,387,2025-04-05
"wk inc flu hosp","33",0,2025-01-04,NA,108,2025-04-05
"wk inc flu hosp","33",1,2025-01-04,NA,108,2025-04-05
"wk inc flu hosp","33",2,2025-01-04,NA,108,2025-04-05
"wk inc flu hosp","33",3,2025-01-04,NA,108,2025-04-05
"wk inc flu hosp","34",0,2025-01-04,NA,1326,2025-04-05
"wk inc flu hosp","34",1,2025-01-04,NA,1326,2025-04-05
"wk inc flu hosp","34",2,2025-01-04,NA,1326,2025-04-05
"wk inc flu hosp","34",3,2025-01-04,NA,1326,2025-04-05
"wk inc flu hosp","35",0,2025-01-04,NA,320,2025-04-05
"wk inc flu hosp","35",1,2025-01-04,NA,320,2025-04-05
"wk inc flu hosp","35",2,2025-01-04,NA,320,2025-04-05
"wk inc flu hosp","35",3,2025-01-04,NA,320,2025-04-05
"wk inc flu hosp","36",0,2025-01-04,NA,2608,2025-04-05
"wk inc flu hosp","36",1,2025-01-04,NA,2608,2025-04-05
"wk inc flu hosp","36",2,2025-01-04,NA,2608,2025-04-05
"wk inc flu hosp","36",3,2025-01-04,NA,2608,2025-04-05
"wk inc flu hosp","37",0,2025-01-04,NA,942,2025-04-05
"wk inc flu hosp","37",1,2025-01-04,NA,942,2025-04-05
"wk inc flu hosp","37",2,2025-01-04,NA,942,2025-04-05
"wk inc flu hosp","37",3,2025-01-04,NA,942,2025-04-05
"wk inc flu hosp","38",0,2025-01-04,NA,56,2025-04-05
"wk inc flu hosp","38",1,2025-01-04,NA,56,2025-04-05
"wk inc flu hosp","38",2,2025-01-04,NA,56,2025-04-05
"wk inc flu hosp","38",3,2025-01-04,NA,56,2025-04-05
"wk inc flu hosp","39",0,2025-01-04,NA,1302,2025-04-05
"wk inc flu hosp","39",1,2025-01-04,NA,1302,2025-04-05
"wk inc flu hosp","39",2,2025-01-04,NA,1302,2025-04-05
"wk inc flu hosp","39",3,2025-01-04,NA,1302,2025-04-05
"wk inc flu hosp","40",0,2025-01-04,NA,405,2025-04-05
"wk inc flu hosp","40",1,2025-01-04,NA,405,2025-04-05
"wk inc flu hosp","40",2,2025-01-04,NA,405,2025-04-05
"wk inc flu hosp","40",3,2025-01-04,NA,405,2025-04-05
"wk inc flu hosp","41",0,2025-01-04,NA,536,2025-04-05
"wk inc flu hosp","41",1,2025-01-04,NA,536,2025-04-05
"wk inc flu hosp","41",2,2025-01-04,NA,536,2025-04-05
"wk inc flu hosp","41",3,2025-01-04,NA,536,2025-04-05
"wk inc flu hosp","42",0,2025-01-04,NA,1674,2025-04-05
"wk inc flu hosp","42",1,2025-01-04,NA,1674,2025-04-05
"wk inc flu hosp","42",2,2025-01-04,NA,1674,2025-04-05
"wk inc flu hosp","42",3,2025-01-04,NA,1674,2025-04-05
"wk inc flu hosp","44",0,2025-01-04,NA,93,2025-04-05
"wk inc flu hosp","44",1,2025-01-04,NA,93,2025-04-05
"wk inc flu hosp","44",2,2025-01-04,NA,93,2025-04-05
"wk inc flu hosp","44",3,2025-01-04,NA,93,2025-04-05
"wk inc flu hosp","45",0,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","45",1,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","45",2,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","45",3,2025-01-04,NA,520,2025-04-05
"wk inc flu hosp","46",0,2025-01-04,NA,47,2025-04-05
"wk inc flu hosp","46",1,2025-01-04,NA,47,2025-04-05
"wk inc flu hosp","46",2,2025-01-04,NA,47,2025-04-05
"wk inc flu hosp","46",3,2025-01-04,NA,47,2025-04-05
"wk inc flu hosp","47",0,2025-01-04,NA,1063,2025-04-05
"wk inc flu hosp","47",1,2025-01-04,NA,1063,2025-04-05
"wk inc flu hosp","47",2,2025-01-04,NA,1063,2025-04-05
"wk inc flu hosp","47",3,2025-01-04,NA,1063,2025-04-05
"wk inc flu hosp","48",0,2025-01-04,NA,2519,2025-04-05
"wk inc flu hosp","48",1,2025-01-04,NA,2519,2025-04-05
"wk inc flu hosp","48",2,2025-01-04,NA,2519,2025-04-05
"wk inc flu hosp","48",3,2025-01-04,NA,2519,2025-04-05
"wk inc flu hosp","49",0,2025-01-04,NA,388,2025-04-05
"wk inc flu hosp","49",1,2025-01-04,NA,388,2025-04-05
"wk inc flu hosp","49",2,2025-01-04,NA,388,2025-04-05
"wk inc flu hosp","49",3,2025-01-04,NA,388,2025-04-05
"wk inc flu hosp","50",0,2025-01-04,NA,33,2025-04-05
"wk inc flu hosp","50",1,2025-01-04,NA,33,2025-04-05
"wk inc flu hosp","50",2,2025-01-04,NA,33,2025-04-05
"wk inc flu hosp","50",3,2025-01-04,NA,33,2025-04-05
"wk inc flu hosp","51",0,2025-01-04,NA,669,2025-04-05
"wk inc flu hosp","51",1,2025-01-04,NA,669,2025-04-05
"wk inc flu hosp","51",2,2025-01-04,NA,669,2025-04-05
"wk inc flu hosp","51",3,2025-01-04,NA,669,2025-04-05
"wk inc flu hosp","53",0,2025-01-04,NA,531,2025-04-05
"wk inc flu hosp","53",1,2025-01-04,NA,531,2025-04-05
"wk inc flu hosp","53",2,2025-01-04,NA,531,2025-04-05
"wk inc flu hosp","53",3,2025-01-04,NA,531,2025-04-05
"wk inc flu hosp","54",0,2025-01-04,NA,198,2025-04-05
"wk inc flu hosp","54",1,2025-01-04,NA,198,2025-04-05
"wk inc flu hosp","54",2,2025-01-04,NA,198,2025-04-05
"wk inc flu hosp","54",3,2025-01-04,NA,198,2025-04-05
"wk inc flu hosp","55",0,2025-01-04,NA,389,2025-04-05
"wk inc flu hosp","55",1,2025-01-04,NA,389,2025-04-05
"wk inc flu hosp","55",2,2025-01-04,NA,389,2025-04-05
"wk inc flu hosp","55",3,2025-01-04,NA,389,2025-04-05
"wk inc flu hosp","56",0,2025-01-04,NA,115,2025-04-05
"wk inc flu hosp","56",1,2025-01-04,NA,115,2025-04-05
"wk inc flu hosp","56",2,2025-01-04,NA,115,2025-04-05
"wk inc flu hosp","56",3,2025-01-04,NA,115,2025-04-05
"wk inc flu hosp","72",0,2025-01-04,NA,1010,2025-04-05
"wk inc flu hosp","72",1,2025-01-04,NA,1010,2025-04-05
"wk inc flu hosp","72",2,2025-01-04,NA,1010,2025-04-05
"wk inc flu hosp","72",3,2025-01-04,NA,1010,2025-04-05
"wk inc flu hosp","US",0,2025-01-04,NA,38767,2025-04-05
"wk inc flu hosp","US",1,2025-01-04,NA,38767,2025-04-05
"wk inc flu hosp","US",2,2025-01-04,NA,38767,2025-04-05
"wk inc flu hosp","US",3,2025-01-04,NA,38767,2025-04-05
"wk inc flu hosp","01",0,2025-01-11,NA,477,2025-04-05
"wk inc flu hosp","01",1,2025-01-11,NA,477,2025-04-05
"wk inc flu hosp","01",2,2025-01-11,NA,477,2025-04-05
"wk inc flu hosp","01",3,2025-01-11,NA,477,2025-04-05
"wk inc flu hosp","02",0,2025-01-11,NA,39,2025-04-05
"wk inc flu hosp","02",1,2025-01-11,NA,39,2025-04-05
"wk inc flu hosp","02",2,2025-01-11,NA,39,2025-04-05
"wk inc flu hosp","02",3,2025-01-11,NA,39,2025-04-05
"wk inc flu hosp","04",0,2025-01-11,NA,1419,2025-04-05
"wk inc flu hosp","04",1,2025-01-11,NA,1419,2025-04-05
"wk inc flu hosp","04",2,2025-01-11,NA,1419,2025-04-05
"wk inc flu hosp","04",3,2025-01-11,NA,1419,2025-04-05
"wk inc flu hosp","05",0,2025-01-11,NA,158,2025-04-05
"wk inc flu hosp","05",1,2025-01-11,NA,158,2025-04-05
"wk inc flu hosp","05",2,2025-01-11,NA,158,2025-04-05
"wk inc flu hosp","05",3,2025-01-11,NA,158,2025-04-05
"wk inc flu hosp","06",0,2025-01-11,NA,3074,2025-04-05
"wk inc flu hosp","06",1,2025-01-11,NA,3074,2025-04-05
"wk inc flu hosp","06",2,2025-01-11,NA,3074,2025-04-05
"wk inc flu hosp","06",3,2025-01-11,NA,3074,2025-04-05
"wk inc flu hosp","08",0,2025-01-11,NA,499,2025-04-05
"wk inc flu hosp","08",1,2025-01-11,NA,499,2025-04-05
"wk inc flu hosp","08",2,2025-01-11,NA,499,2025-04-05
"wk inc flu hosp","08",3,2025-01-11,NA,499,2025-04-05
"wk inc flu hosp","09",0,2025-01-11,NA,247,2025-04-05
"wk inc flu hosp","09",1,2025-01-11,NA,247,2025-04-05
"wk inc flu hosp","09",2,2025-01-11,NA,247,2025-04-05
"wk inc flu hosp","09",3,2025-01-11,NA,247,2025-04-05
"wk inc flu hosp","10",0,2025-01-11,NA,87,2025-04-05
"wk inc flu hosp","10",1,2025-01-11,NA,87,2025-04-05
"wk inc flu hosp","10",2,2025-01-11,NA,87,2025-04-05
"wk inc flu hosp","10",3,2025-01-11,NA,87,2025-04-05
"wk inc flu hosp","11",0,2025-01-11,NA,44,2025-04-05
"wk inc flu hosp","11",1,2025-01-11,NA,44,2025-04-05
"wk inc flu hosp","11",2,2025-01-11,NA,44,2025-04-05
"wk inc flu hosp","11",3,2025-01-11,NA,44,2025-04-05
"wk inc flu hosp","12",0,2025-01-11,NA,2411,2025-04-05
"wk inc flu hosp","12",1,2025-01-11,NA,2411,2025-04-05
"wk inc flu hosp","12",2,2025-01-11,NA,2411,2025-04-05
"wk inc flu hosp","12",3,2025-01-11,NA,2411,2025-04-05
"wk inc flu hosp","13",0,2025-01-11,NA,823,2025-04-05
"wk inc flu hosp","13",1,2025-01-11,NA,823,2025-04-05
"wk inc flu hosp","13",2,2025-01-11,NA,823,2025-04-05
"wk inc flu hosp","13",3,2025-01-11,NA,823,2025-04-05
"wk inc flu hosp","15",0,2025-01-11,NA,113,2025-04-05
"wk inc flu hosp","15",1,2025-01-11,NA,113,2025-04-05
"wk inc flu hosp","15",2,2025-01-11,NA,113,2025-04-05
"wk inc flu hosp","15",3,2025-01-11,NA,113,2025-04-05
"wk inc flu hosp","16",0,2025-01-11,NA,136,2025-04-05
"wk inc flu hosp","16",1,2025-01-11,NA,136,2025-04-05
"wk inc flu hosp","16",2,2025-01-11,NA,136,2025-04-05
"wk inc flu hosp","16",3,2025-01-11,NA,136,2025-04-05
"wk inc flu hosp","17",0,2025-01-11,NA,1392,2025-04-05
"wk inc flu hosp","17",1,2025-01-11,NA,1392,2025-04-05
"wk inc flu hosp","17",2,2025-01-11,NA,1392,2025-04-05
"wk inc flu hosp","17",3,2025-01-11,NA,1392,2025-04-05
"wk inc flu hosp","18",0,2025-01-11,NA,511,2025-04-05
"wk inc flu hosp","18",1,2025-01-11,NA,511,2025-04-05
"wk inc flu hosp","18",2,2025-01-11,NA,511,2025-04-05
"wk inc flu hosp","18",3,2025-01-11,NA,511,2025-04-05
"wk inc flu hosp","19",0,2025-01-11,NA,263,2025-04-05
"wk inc flu hosp","19",1,2025-01-11,NA,263,2025-04-05
"wk inc flu hosp","19",2,2025-01-11,NA,263,2025-04-05
"wk inc flu hosp","19",3,2025-01-11,NA,263,2025-04-05
"wk inc flu hosp","20",0,2025-01-11,NA,236,2025-04-05
"wk inc flu hosp","20",1,2025-01-11,NA,236,2025-04-05
"wk inc flu hosp","20",2,2025-01-11,NA,236,2025-04-05
"wk inc flu hosp","20",3,2025-01-11,NA,236,2025-04-05
"wk inc flu hosp","21",0,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","21",1,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","21",2,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","21",3,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","22",0,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","22",1,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","22",2,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","22",3,2025-01-11,NA,463,2025-04-05
"wk inc flu hosp","23",0,2025-01-11,NA,92,2025-04-05
"wk inc flu hosp","23",1,2025-01-11,NA,92,2025-04-05
"wk inc flu hosp","23",2,2025-01-11,NA,92,2025-04-05
"wk inc flu hosp","23",3,2025-01-11,NA,92,2025-04-05
"wk inc flu hosp","24",0,2025-01-11,NA,372,2025-04-05
"wk inc flu hosp","24",1,2025-01-11,NA,372,2025-04-05
"wk inc flu hosp","24",2,2025-01-11,NA,372,2025-04-05
"wk inc flu hosp","24",3,2025-01-11,NA,372,2025-04-05
"wk inc flu hosp","25",0,2025-01-11,NA,585,2025-04-05
"wk inc flu hosp","25",1,2025-01-11,NA,585,2025-04-05
"wk inc flu hosp","25",2,2025-01-11,NA,585,2025-04-05
"wk inc flu hosp","25",3,2025-01-11,NA,585,2025-04-05
"wk inc flu hosp","26",0,2025-01-11,NA,625,2025-04-05
"wk inc flu hosp","26",1,2025-01-11,NA,625,2025-04-05
"wk inc flu hosp","26",2,2025-01-11,NA,625,2025-04-05
"wk inc flu hosp","26",3,2025-01-11,NA,625,2025-04-05
"wk inc flu hosp","27",0,2025-01-11,NA,896,2025-04-05
"wk inc flu hosp","27",1,2025-01-11,NA,896,2025-04-05
"wk inc flu hosp","27",2,2025-01-11,NA,896,2025-04-05
"wk inc flu hosp","27",3,2025-01-11,NA,896,2025-04-05
"wk inc flu hosp","28",0,2025-01-11,NA,216,2025-04-05
"wk inc flu hosp","28",1,2025-01-11,NA,216,2025-04-05
"wk inc flu hosp","28",2,2025-01-11,NA,216,2025-04-05
"wk inc flu hosp","28",3,2025-01-11,NA,216,2025-04-05
"wk inc flu hosp","29",0,2025-01-11,NA,647,2025-04-05
"wk inc flu hosp","29",1,2025-01-11,NA,647,2025-04-05
"wk inc flu hosp","29",2,2025-01-11,NA,647,2025-04-05
"wk inc flu hosp","29",3,2025-01-11,NA,647,2025-04-05
"wk inc flu hosp","30",0,2025-01-11,NA,63,2025-04-05
"wk inc flu hosp","30",1,2025-01-11,NA,63,2025-04-05
"wk inc flu hosp","30",2,2025-01-11,NA,63,2025-04-05
"wk inc flu hosp","30",3,2025-01-11,NA,63,2025-04-05
"wk inc flu hosp","31",0,2025-01-11,NA,171,2025-04-05
"wk inc flu hosp","31",1,2025-01-11,NA,171,2025-04-05
"wk inc flu hosp","31",2,2025-01-11,NA,171,2025-04-05
"wk inc flu hosp","31",3,2025-01-11,NA,171,2025-04-05
"wk inc flu hosp","32",0,2025-01-11,NA,260,2025-04-05
"wk inc flu hosp","32",1,2025-01-11,NA,260,2025-04-05
"wk inc flu hosp","32",2,2025-01-11,NA,260,2025-04-05
"wk inc flu hosp","32",3,2025-01-11,NA,260,2025-04-05
"wk inc flu hosp","33",0,2025-01-11,NA,90,2025-04-05
"wk inc flu hosp","33",1,2025-01-11,NA,90,2025-04-05
"wk inc flu hosp","33",2,2025-01-11,NA,90,2025-04-05
"wk inc flu hosp","33",3,2025-01-11,NA,90,2025-04-05
"wk inc flu hosp","34",0,2025-01-11,NA,1074,2025-04-05
"wk inc flu hosp","34",1,2025-01-11,NA,1074,2025-04-05
"wk inc flu hosp","34",2,2025-01-11,NA,1074,2025-04-05
"wk inc flu hosp","34",3,2025-01-11,NA,1074,2025-04-05
"wk inc flu hosp","35",0,2025-01-11,NA,249,2025-04-05
"wk inc flu hosp","35",1,2025-01-11,NA,249,2025-04-05
"wk inc flu hosp","35",2,2025-01-11,NA,249,2025-04-05
"wk inc flu hosp","35",3,2025-01-11,NA,249,2025-04-05
"wk inc flu hosp","36",0,2025-01-11,NA,2256,2025-04-05
"wk inc flu hosp","36",1,2025-01-11,NA,2256,2025-04-05
"wk inc flu hosp","36",2,2025-01-11,NA,2256,2025-04-05
"wk inc flu hosp","36",3,2025-01-11,NA,2256,2025-04-05
"wk inc flu hosp","37",0,2025-01-11,NA,831,2025-04-05
"wk inc flu hosp","37",1,2025-01-11,NA,831,2025-04-05
"wk inc flu hosp","37",2,2025-01-11,NA,831,2025-04-05
"wk inc flu hosp","37",3,2025-01-11,NA,831,2025-04-05
"wk inc flu hosp","38",0,2025-01-11,NA,38,2025-04-05
"wk inc flu hosp","38",1,2025-01-11,NA,38,2025-04-05
"wk inc flu hosp","38",2,2025-01-11,NA,38,2025-04-05
"wk inc flu hosp","38",3,2025-01-11,NA,38,2025-04-05
"wk inc flu hosp","39",0,2025-01-11,NA,1044,2025-04-05
"wk inc flu hosp","39",1,2025-01-11,NA,1044,2025-04-05
"wk inc flu hosp","39",2,2025-01-11,NA,1044,2025-04-05
"wk inc flu hosp","39",3,2025-01-11,NA,1044,2025-04-05
"wk inc flu hosp","40",0,2025-01-11,NA,285,2025-04-05
"wk inc flu hosp","40",1,2025-01-11,NA,285,2025-04-05
"wk inc flu hosp","40",2,2025-01-11,NA,285,2025-04-05
"wk inc flu hosp","40",3,2025-01-11,NA,285,2025-04-05
"wk inc flu hosp","41",0,2025-01-11,NA,319,2025-04-05
"wk inc flu hosp","41",1,2025-01-11,NA,319,2025-04-05
"wk inc flu hosp","41",2,2025-01-11,NA,319,2025-04-05
"wk inc flu hosp","41",3,2025-01-11,NA,319,2025-04-05
"wk inc flu hosp","42",0,2025-01-11,NA,1594,2025-04-05
"wk inc flu hosp","42",1,2025-01-11,NA,1594,2025-04-05
"wk inc flu hosp","42",2,2025-01-11,NA,1594,2025-04-05
"wk inc flu hosp","42",3,2025-01-11,NA,1594,2025-04-05
"wk inc flu hosp","44",0,2025-01-11,NA,69,2025-04-05
"wk inc flu hosp","44",1,2025-01-11,NA,69,2025-04-05
"wk inc flu hosp","44",2,2025-01-11,NA,69,2025-04-05
"wk inc flu hosp","44",3,2025-01-11,NA,69,2025-04-05
"wk inc flu hosp","45",0,2025-01-11,NA,430,2025-04-05
"wk inc flu hosp","45",1,2025-01-11,NA,430,2025-04-05
"wk inc flu hosp","45",2,2025-01-11,NA,430,2025-04-05
"wk inc flu hosp","45",3,2025-01-11,NA,430,2025-04-05
"wk inc flu hosp","46",0,2025-01-11,NA,50,2025-04-05
"wk inc flu hosp","46",1,2025-01-11,NA,50,2025-04-05
"wk inc flu hosp","46",2,2025-01-11,NA,50,2025-04-05
"wk inc flu hosp","46",3,2025-01-11,NA,50,2025-04-05
"wk inc flu hosp","47",0,2025-01-11,NA,684,2025-04-05
"wk inc flu hosp","47",1,2025-01-11,NA,684,2025-04-05
"wk inc flu hosp","47",2,2025-01-11,NA,684,2025-04-05
"wk inc flu hosp","47",3,2025-01-11,NA,684,2025-04-05
"wk inc flu hosp","48",0,2025-01-11,NA,2014,2025-04-05
"wk inc flu hosp","48",1,2025-01-11,NA,2014,2025-04-05
"wk inc flu hosp","48",2,2025-01-11,NA,2014,2025-04-05
"wk inc flu hosp","48",3,2025-01-11,NA,2014,2025-04-05
"wk inc flu hosp","49",0,2025-01-11,NA,256,2025-04-05
"wk inc flu hosp","49",1,2025-01-11,NA,256,2025-04-05
"wk inc flu hosp","49",2,2025-01-11,NA,256,2025-04-05
"wk inc flu hosp","49",3,2025-01-11,NA,256,2025-04-05
"wk inc flu hosp","50",0,2025-01-11,NA,35,2025-04-05
"wk inc flu hosp","50",1,2025-01-11,NA,35,2025-04-05
"wk inc flu hosp","50",2,2025-01-11,NA,35,2025-04-05
"wk inc flu hosp","50",3,2025-01-11,NA,35,2025-04-05
"wk inc flu hosp","51",0,2025-01-11,NA,464,2025-04-05
"wk inc flu hosp","51",1,2025-01-11,NA,464,2025-04-05
"wk inc flu hosp","51",2,2025-01-11,NA,464,2025-04-05
"wk inc flu hosp","51",3,2025-01-11,NA,464,2025-04-05
"wk inc flu hosp","53",0,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","53",1,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","53",2,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","53",3,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","54",0,2025-01-11,NA,144,2025-04-05
"wk inc flu hosp","54",1,2025-01-11,NA,144,2025-04-05
"wk inc flu hosp","54",2,2025-01-11,NA,144,2025-04-05
"wk inc flu hosp","54",3,2025-01-11,NA,144,2025-04-05
"wk inc flu hosp","55",0,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","55",1,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","55",2,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","55",3,2025-01-11,NA,388,2025-04-05
"wk inc flu hosp","56",0,2025-01-11,NA,62,2025-04-05
"wk inc flu hosp","56",1,2025-01-11,NA,62,2025-04-05
"wk inc flu hosp","56",2,2025-01-11,NA,62,2025-04-05
"wk inc flu hosp","56",3,2025-01-11,NA,62,2025-04-05
"wk inc flu hosp","72",0,2025-01-11,NA,1249,2025-04-05
"wk inc flu hosp","72",1,2025-01-11,NA,1249,2025-04-05
"wk inc flu hosp","72",2,2025-01-11,NA,1249,2025-04-05
"wk inc flu hosp","72",3,2025-01-11,NA,1249,2025-04-05
"wk inc flu hosp","US",0,2025-01-11,NA,30796,2025-04-05
"wk inc flu hosp","US",1,2025-01-11,NA,30796,2025-04-05
"wk inc flu hosp","US",2,2025-01-11,NA,30796,2025-04-05
"wk inc flu hosp","US",3,2025-01-11,NA,30796,2025-04-05
"wk inc flu hosp","01",0,2025-01-18,NA,490,2025-04-05
"wk inc flu hosp","01",1,2025-01-18,NA,490,2025-04-05
"wk inc flu hosp","01",2,2025-01-18,NA,490,2025-04-05
"wk inc flu hosp","01",3,2025-01-18,NA,490,2025-04-05
"wk inc flu hosp","02",0,2025-01-18,NA,32,2025-04-05
"wk inc flu hosp","02",1,2025-01-18,NA,32,2025-04-05
"wk inc flu hosp","02",2,2025-01-18,NA,32,2025-04-05
"wk inc flu hosp","02",3,2025-01-18,NA,32,2025-04-05
"wk inc flu hosp","04",0,2025-01-18,NA,1038,2025-04-05
"wk inc flu hosp","04",1,2025-01-18,NA,1038,2025-04-05
"wk inc flu hosp","04",2,2025-01-18,NA,1038,2025-04-05
"wk inc flu hosp","04",3,2025-01-18,NA,1038,2025-04-05
"wk inc flu hosp","05",0,2025-01-18,NA,223,2025-04-05
"wk inc flu hosp","05",1,2025-01-18,NA,223,2025-04-05
"wk inc flu hosp","05",2,2025-01-18,NA,223,2025-04-05
"wk inc flu hosp","05",3,2025-01-18,NA,223,2025-04-05
"wk inc flu hosp","06",0,2025-01-18,NA,3490,2025-04-05
"wk inc flu hosp","06",1,2025-01-18,NA,3490,2025-04-05
"wk inc flu hosp","06",2,2025-01-18,NA,3490,2025-04-05
"wk inc flu hosp","06",3,2025-01-18,NA,3490,2025-04-05
"wk inc flu hosp","08",0,2025-01-18,NA,441,2025-04-05
"wk inc flu hosp","08",1,2025-01-18,NA,441,2025-04-05
"wk inc flu hosp","08",2,2025-01-18,NA,441,2025-04-05
"wk inc flu hosp","08",3,2025-01-18,NA,441,2025-04-05
"wk inc flu hosp","09",0,2025-01-18,NA,245,2025-04-05
"wk inc flu hosp","09",1,2025-01-18,NA,245,2025-04-05
"wk inc flu hosp","09",2,2025-01-18,NA,245,2025-04-05
"wk inc flu hosp","09",3,2025-01-18,NA,245,2025-04-05
"wk inc flu hosp","10",0,2025-01-18,NA,66,2025-04-05
"wk inc flu hosp","10",1,2025-01-18,NA,66,2025-04-05
"wk inc flu hosp","10",2,2025-01-18,NA,66,2025-04-05
"wk inc flu hosp","10",3,2025-01-18,NA,66,2025-04-05
"wk inc flu hosp","11",0,2025-01-18,NA,58,2025-04-05
"wk inc flu hosp","11",1,2025-01-18,NA,58,2025-04-05
"wk inc flu hosp","11",2,2025-01-18,NA,58,2025-04-05
"wk inc flu hosp","11",3,2025-01-18,NA,58,2025-04-05
"wk inc flu hosp","12",0,2025-01-18,NA,2663,2025-04-05
"wk inc flu hosp","12",1,2025-01-18,NA,2663,2025-04-05
"wk inc flu hosp","12",2,2025-01-18,NA,2663,2025-04-05
"wk inc flu hosp","12",3,2025-01-18,NA,2663,2025-04-05
"wk inc flu hosp","13",0,2025-01-18,NA,992,2025-04-05
"wk inc flu hosp","13",1,2025-01-18,NA,992,2025-04-05
"wk inc flu hosp","13",2,2025-01-18,NA,992,2025-04-05
"wk inc flu hosp","13",3,2025-01-18,NA,992,2025-04-05
"wk inc flu hosp","15",0,2025-01-18,NA,91,2025-04-05
"wk inc flu hosp","15",1,2025-01-18,NA,91,2025-04-05
"wk inc flu hosp","15",2,2025-01-18,NA,91,2025-04-05
"wk inc flu hosp","15",3,2025-01-18,NA,91,2025-04-05
"wk inc flu hosp","16",0,2025-01-18,NA,123,2025-04-05
"wk inc flu hosp","16",1,2025-01-18,NA,123,2025-04-05
"wk inc flu hosp","16",2,2025-01-18,NA,123,2025-04-05
"wk inc flu hosp","16",3,2025-01-18,NA,123,2025-04-05
"wk inc flu hosp","17",0,2025-01-18,NA,1338,2025-04-05
"wk inc flu hosp","17",1,2025-01-18,NA,1338,2025-04-05
"wk inc flu hosp","17",2,2025-01-18,NA,1338,2025-04-05
"wk inc flu hosp","17",3,2025-01-18,NA,1338,2025-04-05
"wk inc flu hosp","18",0,2025-01-18,NA,542,2025-04-05
"wk inc flu hosp","18",1,2025-01-18,NA,542,2025-04-05
"wk inc flu hosp","18",2,2025-01-18,NA,542,2025-04-05
"wk inc flu hosp","18",3,2025-01-18,NA,542,2025-04-05
"wk inc flu hosp","19",0,2025-01-18,NA,237,2025-04-05
"wk inc flu hosp","19",1,2025-01-18,NA,237,2025-04-05
"wk inc flu hosp","19",2,2025-01-18,NA,237,2025-04-05
"wk inc flu hosp","19",3,2025-01-18,NA,237,2025-04-05
"wk inc flu hosp","20",0,2025-01-18,NA,200,2025-04-05
"wk inc flu hosp","20",1,2025-01-18,NA,200,2025-04-05
"wk inc flu hosp","20",2,2025-01-18,NA,200,2025-04-05
