reference_date,target,horizon,target_end_date,location,location_name,output_type,output_type_id,value
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.3,0.0026709423683103153
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.35000000000000003,0.005058991343625797
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.35000000000000003,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.35000000000000003,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.35000000000000003,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.4,0.006849271155498476
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.4,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.4,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.4,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.45,0.01190314868890617
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.45,1.663803980187402e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.45,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.45,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.5,0.015754541693806943
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.5,0.009554046574413833
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.5,5.337373003759874e-5
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.5,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.55,0.018322517135935648
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.55,0.016307159636650498
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.55,0.010147370501851175
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.55,0.004469201097957159
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.6000000000000001,0.020892524532502073
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.6000000000000001,0.019896137259951874
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.6000000000000001,0.015512953474173108
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.6000000000000001,0.011281736043075414
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.6500000000000001,0.023001845423044932
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.6500000000000001,0.022680844234121277
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.6500000000000001,0.01892509278738143
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.6500000000000001,0.015470918704009774
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.7000000000000001,0.02407271993991962
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.7000000000000001,0.024506344159789382
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.7000000000000001,0.022285301231445266
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.7000000000000001,0.01957419466798644
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.7500000000000001,0.024881910169506083
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.7500000000000001,0.026243189006327904
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.7500000000000001,0.02481803029001282
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.7500000000000001,0.022977872402356186
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.8,0.02542227375950322
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.8,0.027234537152884344
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.8,0.026330550639413204
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.8,0.025845130181820504
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.8500000000000001,0.02568786586528744
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.8500000000000001,0.028046383753674825
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.8500000000000001,0.028583358338443964
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.8500000000000001,0.02929918985804124
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.9000000000000001,0.026648511776427672
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.9000000000000001,0.029699131247447108
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.9000000000000001,0.03132867011761473
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.9000000000000001,0.033990873513717476
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.95,0.027433946052036355
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.95,0.034134253423202615
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.95,0.04366306039366681
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.95,0.05713667119636861
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.975,0.03207678229659942
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.975,0.04615342424094894
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.975,0.07110255320521008
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.975,0.10720270801632598
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.99,0.03693757318354751
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.99,0.05662335483152571
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.99,0.08523109609628374
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.99,0.13125794806147162
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.01,6
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.025,6
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.05,6
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.1,6
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.15000000000000002,6
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.2,6
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.2,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.25,9
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.25,2
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.25,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.25,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.3,11
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.3,6
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.3,0
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.3,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.35000000000000003,13
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.35000000000000003,10
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.35000000000000003,4
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.35000000000000003,0
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.4,15
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.4,14
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.4,10
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.4,5
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.45,16
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.45,17
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.45,14
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.45,12
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.5,17
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.5,18
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.5,17
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.5,15
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.55,17
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.55,19
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.55,19
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.55,19
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.6000000000000001,18
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.6000000000000001,20
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.6000000000000001,21
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.6000000000000001,22
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.6500000000000001,19
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.6500000000000001,21
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.6500000000000001,23
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.6500000000000001,25
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.7000000000000001,19
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.7000000000000001,22
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.7000000000000001,25
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.7000000000000001,28
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.7500000000000001,19
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.7500000000000001,23
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.7500000000000001,26
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.7500000000000001,30
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.8,20
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.8,24
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.8,28
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.8,32
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.8500000000000001,20
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.8500000000000001,26
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.8500000000000001,31
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.8500000000000001,36
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.9000000000000001,22
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.9000000000000001,30
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.9000000000000001,38
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.9000000000000001,48
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.95,25
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.95,37
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.95,50
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.95,65
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.975,28
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.975,45
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.975,68
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.975,101
2025-11-29,wk inc flu hosp,0,2025-11-29,15,Hawaii,quantile,0.99,34
2025-11-29,wk inc flu hosp,1,2025-12-06,15,Hawaii,quantile,0.99,63
2025-11-29,wk inc flu hosp,2,2025-12-13,15,Hawaii,quantile,0.99,99
2025-11-29,wk inc flu hosp,3,2025-12-20,15,Hawaii,quantile,0.99,140
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.1,1.8138008243173947e-5
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.15000000000000002,4.6374362199796916e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.2,6.371036494959455e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.2,2.8710508742732185e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.25,7.976354083788752e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.25,5.792244699029096e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.25,3.1066750184098255e-4
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.25,1.697403751623177e-5
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.3,8.972132063163147e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.3,8.428965895434818e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.3,7.03830587590481e-4
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.3,4.805331947589321e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.35000000000000003,9.669192367138185e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.35000000000000003,9.631420590709223e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.35000000000000003,8.665345019577237e-4
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.35000000000000003,7.386929320502013e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.4,0.0010528098621193245
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.4,0.0011148476561740651
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.4,0.001102426254223372
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.4,0.0010202537766803394
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.45,0.0010978256234641785
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.45,0.0011843787643955742
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.45,0.0012080327717515849
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.45,0.001153716154978752
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.5,0.001112158710948013
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.5,0.001231536667121174
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.5,0.0012744000616472576
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.5,0.0012561645912619733
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.55,0.001142392024886661
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.55,0.0013167368164002948
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.55,0.0014280699478087533
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.55,0.0014648720968230594
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.6000000000000001,0.001180339593274613
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.6000000000000001,0.0013781775341654419
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.6000000000000001,0.0015103351161961744
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.6000000000000001,0.0016014276119533405
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.6500000000000001,0.0012112557631181239
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.6500000000000001,0.0014382379736498931
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.6500000000000001,0.001602055177632289
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.6500000000000001,0.0017277438584424659
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.7000000000000001,0.001226982210531771
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.7000000000000001,0.001487551075973825
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.7000000000000001,0.001712295433468703
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.7000000000000001,0.0018990847272259584
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.7500000000000001,0.0013068201433211796
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.7500000000000001,0.001639610670873948
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.7500000000000001,0.001929089743205483
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.7500000000000001,0.0021945269695799194
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,31,Nebraska,quantile,0.8,0.0014111010265374585
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,31,Nebraska,quantile,0.8,0.001822202053074917
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,31,Nebraska,quantile,0.8,0.0021667481948111403
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,31,Nebraska,quantile,0.8,0.002577849221348599
