"target","location","horizon","target_end_date","output_type_id","oracle_value"
"wk flu hosp rate change","39",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","39",1,2024-12-28,"decrease",0
"wk flu hosp rate change","39",1,2024-12-28,"stable",0
"wk flu hosp rate change","39",1,2024-12-28,"increase",0
"wk flu hosp rate change","39",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","39",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","39",2,2024-12-28,"decrease",0
"wk flu hosp rate change","39",2,2024-12-28,"stable",0
"wk flu hosp rate change","39",2,2024-12-28,"increase",0
"wk flu hosp rate change","39",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","39",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","39",3,2024-12-28,"decrease",0
"wk flu hosp rate change","39",3,2024-12-28,"stable",0
"wk flu hosp rate change","39",3,2024-12-28,"increase",0
"wk flu hosp rate change","39",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","40",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","40",0,2024-12-28,"decrease",0
"wk flu hosp rate change","40",0,2024-12-28,"stable",0
"wk flu hosp rate change","40",0,2024-12-28,"increase",0
"wk flu hosp rate change","40",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","40",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","40",1,2024-12-28,"decrease",0
"wk flu hosp rate change","40",1,2024-12-28,"stable",0
"wk flu hosp rate change","40",1,2024-12-28,"increase",0
"wk flu hosp rate change","40",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","40",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","40",2,2024-12-28,"decrease",0
"wk flu hosp rate change","40",2,2024-12-28,"stable",0
"wk flu hosp rate change","40",2,2024-12-28,"increase",0
"wk flu hosp rate change","40",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","40",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","40",3,2024-12-28,"decrease",0
"wk flu hosp rate change","40",3,2024-12-28,"stable",0
"wk flu hosp rate change","40",3,2024-12-28,"increase",0
"wk flu hosp rate change","40",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","41",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","41",0,2024-12-28,"decrease",0
"wk flu hosp rate change","41",0,2024-12-28,"stable",0
"wk flu hosp rate change","41",0,2024-12-28,"increase",0
"wk flu hosp rate change","41",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","41",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","41",1,2024-12-28,"decrease",0
"wk flu hosp rate change","41",1,2024-12-28,"stable",0
"wk flu hosp rate change","41",1,2024-12-28,"increase",0
"wk flu hosp rate change","41",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","41",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","41",2,2024-12-28,"decrease",0
"wk flu hosp rate change","41",2,2024-12-28,"stable",0
"wk flu hosp rate change","41",2,2024-12-28,"increase",0
"wk flu hosp rate change","41",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","41",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","41",3,2024-12-28,"decrease",0
"wk flu hosp rate change","41",3,2024-12-28,"stable",0
"wk flu hosp rate change","41",3,2024-12-28,"increase",0
"wk flu hosp rate change","41",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","42",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","42",0,2024-12-28,"decrease",0
"wk flu hosp rate change","42",0,2024-12-28,"stable",0
"wk flu hosp rate change","42",0,2024-12-28,"increase",0
"wk flu hosp rate change","42",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","42",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","42",1,2024-12-28,"decrease",0
"wk flu hosp rate change","42",1,2024-12-28,"stable",0
"wk flu hosp rate change","42",1,2024-12-28,"increase",0
"wk flu hosp rate change","42",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","42",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","42",2,2024-12-28,"decrease",0
"wk flu hosp rate change","42",2,2024-12-28,"stable",0
"wk flu hosp rate change","42",2,2024-12-28,"increase",0
"wk flu hosp rate change","42",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","42",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","42",3,2024-12-28,"decrease",0
"wk flu hosp rate change","42",3,2024-12-28,"stable",0
"wk flu hosp rate change","42",3,2024-12-28,"increase",0
"wk flu hosp rate change","42",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","72",0,2024-12-28,"large_decrease",1
"wk flu hosp rate change","72",0,2024-12-28,"decrease",0
"wk flu hosp rate change","72",0,2024-12-28,"stable",0
"wk flu hosp rate change","72",0,2024-12-28,"increase",0
"wk flu hosp rate change","72",0,2024-12-28,"large_increase",0
"wk flu hosp rate change","72",1,2024-12-28,"large_decrease",1
"wk flu hosp rate change","72",1,2024-12-28,"decrease",0
"wk flu hosp rate change","72",1,2024-12-28,"stable",0
"wk flu hosp rate change","72",1,2024-12-28,"increase",0
"wk flu hosp rate change","72",1,2024-12-28,"large_increase",0
"wk flu hosp rate change","72",2,2024-12-28,"large_decrease",1
"wk flu hosp rate change","72",2,2024-12-28,"decrease",0
"wk flu hosp rate change","72",2,2024-12-28,"stable",0
"wk flu hosp rate change","72",2,2024-12-28,"increase",0
"wk flu hosp rate change","72",2,2024-12-28,"large_increase",0
"wk flu hosp rate change","72",3,2024-12-28,"large_decrease",1
"wk flu hosp rate change","72",3,2024-12-28,"decrease",0
"wk flu hosp rate change","72",3,2024-12-28,"stable",0
"wk flu hosp rate change","72",3,2024-12-28,"increase",0
"wk flu hosp rate change","72",3,2024-12-28,"large_increase",0
"wk flu hosp rate change","44",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","44",0,2024-12-28,"decrease",0
"wk flu hosp rate change","44",0,2024-12-28,"stable",0
"wk flu hosp rate change","44",0,2024-12-28,"increase",0
"wk flu hosp rate change","44",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","44",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","44",1,2024-12-28,"decrease",0
"wk flu hosp rate change","44",1,2024-12-28,"stable",0
"wk flu hosp rate change","44",1,2024-12-28,"increase",1
"wk flu hosp rate change","44",1,2024-12-28,"large_increase",0
"wk flu hosp rate change","44",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","44",2,2024-12-28,"decrease",0
"wk flu hosp rate change","44",2,2024-12-28,"stable",0
"wk flu hosp rate change","44",2,2024-12-28,"increase",1
"wk flu hosp rate change","44",2,2024-12-28,"large_increase",0
"wk flu hosp rate change","44",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","44",3,2024-12-28,"decrease",0
"wk flu hosp rate change","44",3,2024-12-28,"stable",0
"wk flu hosp rate change","44",3,2024-12-28,"increase",1
"wk flu hosp rate change","44",3,2024-12-28,"large_increase",0
"wk flu hosp rate change","45",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","45",0,2024-12-28,"decrease",0
"wk flu hosp rate change","45",0,2024-12-28,"stable",0
"wk flu hosp rate change","45",0,2024-12-28,"increase",0
"wk flu hosp rate change","45",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","45",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","45",1,2024-12-28,"decrease",0
"wk flu hosp rate change","45",1,2024-12-28,"stable",0
"wk flu hosp rate change","45",1,2024-12-28,"increase",0
"wk flu hosp rate change","45",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","45",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","45",2,2024-12-28,"decrease",0
"wk flu hosp rate change","45",2,2024-12-28,"stable",0
"wk flu hosp rate change","45",2,2024-12-28,"increase",0
"wk flu hosp rate change","45",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","45",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","45",3,2024-12-28,"decrease",0
"wk flu hosp rate change","45",3,2024-12-28,"stable",0
"wk flu hosp rate change","45",3,2024-12-28,"increase",0
"wk flu hosp rate change","45",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","46",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","46",0,2024-12-28,"decrease",0
"wk flu hosp rate change","46",0,2024-12-28,"stable",0
"wk flu hosp rate change","46",0,2024-12-28,"increase",0
"wk flu hosp rate change","46",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","46",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","46",1,2024-12-28,"decrease",0
"wk flu hosp rate change","46",1,2024-12-28,"stable",0
"wk flu hosp rate change","46",1,2024-12-28,"increase",1
"wk flu hosp rate change","46",1,2024-12-28,"large_increase",0
"wk flu hosp rate change","46",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","46",2,2024-12-28,"decrease",0
"wk flu hosp rate change","46",2,2024-12-28,"stable",0
"wk flu hosp rate change","46",2,2024-12-28,"increase",1
"wk flu hosp rate change","46",2,2024-12-28,"large_increase",0
"wk flu hosp rate change","46",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","46",3,2024-12-28,"decrease",0
"wk flu hosp rate change","46",3,2024-12-28,"stable",0
"wk flu hosp rate change","46",3,2024-12-28,"increase",1
"wk flu hosp rate change","46",3,2024-12-28,"large_increase",0
"wk flu hosp rate change","47",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","47",0,2024-12-28,"decrease",0
"wk flu hosp rate change","47",0,2024-12-28,"stable",0
"wk flu hosp rate change","47",0,2024-12-28,"increase",0
"wk flu hosp rate change","47",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","47",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","47",1,2024-12-28,"decrease",0
"wk flu hosp rate change","47",1,2024-12-28,"stable",0
"wk flu hosp rate change","47",1,2024-12-28,"increase",0
"wk flu hosp rate change","47",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","47",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","47",2,2024-12-28,"decrease",0
"wk flu hosp rate change","47",2,2024-12-28,"stable",0
"wk flu hosp rate change","47",2,2024-12-28,"increase",0
"wk flu hosp rate change","47",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","47",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","47",3,2024-12-28,"decrease",0
"wk flu hosp rate change","47",3,2024-12-28,"stable",0
"wk flu hosp rate change","47",3,2024-12-28,"increase",0
"wk flu hosp rate change","47",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","48",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","48",0,2024-12-28,"decrease",0
"wk flu hosp rate change","48",0,2024-12-28,"stable",0
"wk flu hosp rate change","48",0,2024-12-28,"increase",0
"wk flu hosp rate change","48",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","48",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","48",1,2024-12-28,"decrease",0
"wk flu hosp rate change","48",1,2024-12-28,"stable",0
"wk flu hosp rate change","48",1,2024-12-28,"increase",0
"wk flu hosp rate change","48",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","48",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","48",2,2024-12-28,"decrease",0
"wk flu hosp rate change","48",2,2024-12-28,"stable",0
"wk flu hosp rate change","48",2,2024-12-28,"increase",0
"wk flu hosp rate change","48",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","48",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","48",3,2024-12-28,"decrease",0
"wk flu hosp rate change","48",3,2024-12-28,"stable",0
"wk flu hosp rate change","48",3,2024-12-28,"increase",0
"wk flu hosp rate change","48",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","US",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","US",0,2024-12-28,"decrease",0
"wk flu hosp rate change","US",0,2024-12-28,"stable",0
"wk flu hosp rate change","US",0,2024-12-28,"increase",0
"wk flu hosp rate change","US",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","US",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","US",1,2024-12-28,"decrease",0
"wk flu hosp rate change","US",1,2024-12-28,"stable",0
"wk flu hosp rate change","US",1,2024-12-28,"increase",0
"wk flu hosp rate change","US",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","US",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","US",2,2024-12-28,"decrease",0
"wk flu hosp rate change","US",2,2024-12-28,"stable",0
"wk flu hosp rate change","US",2,2024-12-28,"increase",0
"wk flu hosp rate change","US",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","US",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","US",3,2024-12-28,"decrease",0
"wk flu hosp rate change","US",3,2024-12-28,"stable",0
"wk flu hosp rate change","US",3,2024-12-28,"increase",0
"wk flu hosp rate change","US",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","49",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","49",0,2024-12-28,"decrease",0
"wk flu hosp rate change","49",0,2024-12-28,"stable",0
"wk flu hosp rate change","49",0,2024-12-28,"increase",0
"wk flu hosp rate change","49",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","49",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","49",1,2024-12-28,"decrease",0
"wk flu hosp rate change","49",1,2024-12-28,"stable",0
"wk flu hosp rate change","49",1,2024-12-28,"increase",0
"wk flu hosp rate change","49",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","49",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","49",2,2024-12-28,"decrease",0
"wk flu hosp rate change","49",2,2024-12-28,"stable",0
"wk flu hosp rate change","49",2,2024-12-28,"increase",0
"wk flu hosp rate change","49",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","49",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","49",3,2024-12-28,"decrease",0
"wk flu hosp rate change","49",3,2024-12-28,"stable",0
"wk flu hosp rate change","49",3,2024-12-28,"increase",0
"wk flu hosp rate change","49",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","51",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","51",0,2024-12-28,"decrease",0
"wk flu hosp rate change","51",0,2024-12-28,"stable",0
"wk flu hosp rate change","51",0,2024-12-28,"increase",0
"wk flu hosp rate change","51",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","51",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","51",1,2024-12-28,"decrease",0
"wk flu hosp rate change","51",1,2024-12-28,"stable",0
"wk flu hosp rate change","51",1,2024-12-28,"increase",1
"wk flu hosp rate change","51",1,2024-12-28,"large_increase",0
"wk flu hosp rate change","51",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","51",2,2024-12-28,"decrease",0
"wk flu hosp rate change","51",2,2024-12-28,"stable",0
"wk flu hosp rate change","51",2,2024-12-28,"increase",1
"wk flu hosp rate change","51",2,2024-12-28,"large_increase",0
"wk flu hosp rate change","51",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","51",3,2024-12-28,"decrease",0
"wk flu hosp rate change","51",3,2024-12-28,"stable",0
"wk flu hosp rate change","51",3,2024-12-28,"increase",1
"wk flu hosp rate change","51",3,2024-12-28,"large_increase",0
"wk flu hosp rate change","50",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","50",0,2024-12-28,"decrease",0
"wk flu hosp rate change","50",0,2024-12-28,"stable",0
"wk flu hosp rate change","50",0,2024-12-28,"increase",1
"wk flu hosp rate change","50",0,2024-12-28,"large_increase",0
"wk flu hosp rate change","50",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","50",1,2024-12-28,"decrease",0
"wk flu hosp rate change","50",1,2024-12-28,"stable",0
"wk flu hosp rate change","50",1,2024-12-28,"increase",1
"wk flu hosp rate change","50",1,2024-12-28,"large_increase",0
"wk flu hosp rate change","50",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","50",2,2024-12-28,"decrease",0
"wk flu hosp rate change","50",2,2024-12-28,"stable",0
"wk flu hosp rate change","50",2,2024-12-28,"increase",1
"wk flu hosp rate change","50",2,2024-12-28,"large_increase",0
"wk flu hosp rate change","50",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","50",3,2024-12-28,"decrease",0
"wk flu hosp rate change","50",3,2024-12-28,"stable",0
"wk flu hosp rate change","50",3,2024-12-28,"increase",1
"wk flu hosp rate change","50",3,2024-12-28,"large_increase",0
"wk flu hosp rate change","53",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","53",0,2024-12-28,"decrease",0
"wk flu hosp rate change","53",0,2024-12-28,"stable",0
"wk flu hosp rate change","53",0,2024-12-28,"increase",1
"wk flu hosp rate change","53",0,2024-12-28,"large_increase",0
"wk flu hosp rate change","53",1,2024-12-28,"large_decrease",0
"wk flu hosp rate change","53",1,2024-12-28,"decrease",0
"wk flu hosp rate change","53",1,2024-12-28,"stable",0
"wk flu hosp rate change","53",1,2024-12-28,"increase",0
"wk flu hosp rate change","53",1,2024-12-28,"large_increase",1
"wk flu hosp rate change","53",2,2024-12-28,"large_decrease",0
"wk flu hosp rate change","53",2,2024-12-28,"decrease",0
"wk flu hosp rate change","53",2,2024-12-28,"stable",0
"wk flu hosp rate change","53",2,2024-12-28,"increase",0
"wk flu hosp rate change","53",2,2024-12-28,"large_increase",1
"wk flu hosp rate change","53",3,2024-12-28,"large_decrease",0
"wk flu hosp rate change","53",3,2024-12-28,"decrease",0
"wk flu hosp rate change","53",3,2024-12-28,"stable",0
"wk flu hosp rate change","53",3,2024-12-28,"increase",0
"wk flu hosp rate change","53",3,2024-12-28,"large_increase",1
"wk flu hosp rate change","55",0,2024-12-28,"large_decrease",0
"wk flu hosp rate change","55",0,2024-12-28,"decrease",0
"wk flu hosp rate change","55",0,2024-12-28,"stable",0
"wk flu hosp rate change","55",0,2024-12-28,"increase",0
"wk flu hosp rate change","55",0,2024-12-28,"large_increase",1
"wk flu hosp rate change","55",1,2024-12-28,"large_decrease",0
